time,latitude,longitude,zos,day,distance_km
2025-01-20,36.833336,2.9166718,-0.35348904,2025-01-20,15.772124592603511
2025-01-20,36.833336,3.0,-0.35298893,2025-01-20,10.696398658202174
2025-01-20,36.833336,3.0833435,-0.3540135,2025-01-20,9.496747682395155
2025-01-20,36.833336,3.1666718,-0.35474816,2025-01-20,13.270048906298761
2025-01-20,36.833336,3.25,-0.35464492,2025-01-20,19.290330362086166
2025-01-20,36.91667,2.8333435,-0.35895485,2025-01-20,27.393082527538727
2025-01-20,36.91667,2.9166718,-0.35408676,2025-01-20,22.49852861582144
2025-01-20,36.91667,3.0,-0.3508413,2025-01-20,19.286865452625985
2025-01-20,36.91667,3.0833435,-0.3505818,2025-01-20,18.648990373299995
2025-01-20,36.91667,3.1666718,-0.3512468,2025-01-20,20.82299777897512
2025-01-20,36.91667,3.25,-0.3507116,2025-01-20,25.08797191414032
2025-01-21,36.583336,2.8333435,,2025-01-21,27.42486183499686
2025-01-21,36.583336,2.9166718,,2025-01-21,22.513610945271516
2025-01-21,36.583336,3.0,,2025-01-21,19.289317853545782
2025-01-21,36.583336,3.0833435,,2025-01-21,18.648702135525184
2025-01-21,36.583336,3.1666718,,2025-01-21,20.831708919035847
2025-01-21,36.583336,3.25,,2025-01-21,25.112182506309033
2025-01-21,36.66667,2.8333435,,2025-01-21,22.228234819302035
2025-01-21,36.66667,2.9166718,,2025-01-21,15.782881420103022
2025-01-21,36.66667,3.0,,2025-01-21,10.698609465725811
2025-01-21,36.66667,3.0833435,,2025-01-21,9.496464669132697
2025-01-21,36.66667,3.1666718,,2025-01-21,13.276882967911245
2025-01-21,36.66667,3.25,,2025-01-21,19.306074472517334
2025-01-21,36.75,2.8333435,-0.33286738,2025-01-21,20.194040166169533
2025-01-21,36.75,2.9166718,,2025-01-21,12.76987826840439
2025-01-21,36.75,3.0,,2025-01-21,5.345713953294998
2025-01-21,36.75,3.0833435,-0.3376359,2025-01-21,2.079801567910821
2025-01-21,36.75,3.1666718,-0.3376964,2025-01-21,9.50394748445699
2025-01-21,36.75,3.25,,2025-01-21,16.92811061876691
2025-01-21,36.833336,2.8333435,-0.33932522,2025-01-21,22.20863381656194
2025-01-21,36.833336,2.9166718,-0.33811486,2025-01-21,15.772124592603511
2025-01-21,36.833336,3.0,-0.33787522,2025-01-21,10.696398658202174
2025-01-21,36.833336,3.0833435,-0.33912665,2025-01-21,9.496747682395155
2025-01-21,36.833336,3.1666718,-0.34055692,2025-01-21,13.270048906298761
2025-01-21,36.833336,3.25,-0.34168404,2025-01-21,19.290330362086166
2025-01-21,36.91667,2.8333435,-0.35027167,2025-01-21,27.393082527538727
2025-01-21,36.91667,2.9166718,-0.34522566,2025-01-21,22.49852861582144
2025-01-21,36.91667,3.0,-0.3419659,2025-01-21,19.286865452625985
2025-01-21,36.91667,3.0833435,-0.3419929,2025-01-21,18.648990373299995
2025-01-21,36.91667,3.1666718,-0.34301794,2025-01-21,20.82299777897512
2025-01-21,36.91667,3.25,-0.34257844,2025-01-21,25.08797191414032
2025-01-22,36.583336,2.8333435,,2025-01-22,27.42486183499686
2025-01-22,36.583336,2.9166718,,2025-01-22,22.513610945271516
2025-01-22,36.583336,3.0,,2025-01-22,19.289317853545782
2025-01-22,36.583336,3.0833435,,2025-01-22,18.648702135525184
2025-01-22,36.583336,3.1666718,,2025-01-22,20.831708919035847
2025-01-22,36.583336,3.25,,2025-01-22,25.112182506309033
2025-01-22,36.66667,2.8333435,,2025-01-22,22.228234819302035
2025-01-22,36.66667,2.9166718,,2025-01-22,15.782881420103022
2025-01-22,36.66667,3.0,,2025-01-22,10.698609465725811
2025-01-22,36.66667,3.0833435,,2025-01-22,9.496464669132697
2025-01-22,36.66667,3.1666718,,2025-01-22,13.276882967911245
2025-01-22,36.66667,3.25,,2025-01-22,19.306074472517334
2025-01-22,36.75,2.8333435,-0.30940276,2025-01-22,20.194040166169533
2025-01-22,36.75,2.9166718,,2025-01-22,12.76987826840439
2025-01-22,36.75,3.0,,2025-01-22,5.345713953294998
2025-01-22,36.75,3.0833435,-0.3117348,2025-01-22,2.079801567910821
2025-01-22,36.75,3.1666718,-0.31136644,2025-01-22,9.50394748445699
2025-01-22,36.75,3.25,,2025-01-22,16.92811061876691
2025-01-22,36.833336,2.8333435,-0.31792974,2025-01-22,22.20863381656194
2025-01-22,36.833336,2.9166718,-0.31633425,2025-01-22,15.772124592603511
2025-01-22,36.833336,3.0,-0.31562653,2025-01-22,10.696398658202174
2025-01-22,36.833336,3.0833435,-0.3159118,2025-01-22,9.496747682395155
2025-01-22,36.833336,3.1666718,-0.31684047,2025-01-22,13.270048906298761
2025-01-22,36.833336,3.25,-0.31797504,2025-01-22,19.290330362086166
2025-01-22,36.91667,2.8333435,-0.3341204,2025-01-22,27.393082527538727
2025-01-22,36.91667,2.9166718,-0.32951987,2025-01-22,22.49852861582144
2025-01-22,36.91667,3.0,-0.3255265,2025-01-22,19.286865452625985
2025-01-22,36.91667,3.0833435,-0.3242175,2025-01-22,18.648990373299995
2025-01-22,36.91667,3.1666718,-0.32464936,2025-01-22,20.82299777897512
2025-01-22,36.91667,3.25,-0.32481453,2025-01-22,25.08797191414032
2025-01-23,36.583336,2.8333435,,2025-01-23,27.42486183499686
2025-01-23,36.583336,2.9166718,,2025-01-23,22.513610945271516
2025-01-23,36.583336,3.0,,2025-01-23,19.289317853545782
2025-01-23,36.583336,3.0833435,,2025-01-23,18.648702135525184
2025-01-23,36.583336,3.1666718,,2025-01-23,20.831708919035847
2025-01-23,36.583336,3.25,,2025-01-23,25.112182506309033
2025-01-23,36.66667,2.8333435,,2025-01-23,22.228234819302035
2025-01-23,36.66667,2.9166718,,2025-01-23,15.782881420103022
2025-01-23,36.66667,3.0,,2025-01-23,10.698609465725811
2025-01-23,36.66667,3.0833435,,2025-01-23,9.496464669132697
2025-01-23,36.66667,3.1666718,,2025-01-23,13.276882967911245
2025-01-23,36.66667,3.25,,2025-01-23,19.306074472517334
2025-01-23,36.75,2.8333435,-0.29511905,2025-01-23,20.194040166169533
2025-01-23,36.75,2.9166718,,2025-01-23,12.76987826840439
2025-01-23,36.75,3.0,,2025-01-23,5.345713953294998
2025-01-23,36.75,3.0833435,-0.29918677,2025-01-23,2.079801567910821
2025-01-23,36.75,3.1666718,-0.29855713,2025-01-23,9.50394748445699
2025-01-23,36.75,3.25,,2025-01-23,16.92811061876691
2025-01-23,36.833336,2.8333435,-0.3061312,2025-01-23,22.20863381656194
2025-01-23,36.833336,2.9166718,-0.3055602,2025-01-23,15.772124592603511
2025-01-23,36.833336,3.0,-0.30503216,2025-01-23,10.696398658202174
2025-01-23,36.833336,3.0833435,-0.3048842,2025-01-23,9.496747682395155
2025-01-23,36.833336,3.1666718,-0.30570218,2025-01-23,13.270048906298761
2025-01-23,36.833336,3.25,-0.3070553,2025-01-23,19.290330362086166
2025-01-23,36.91667,2.8333435,-0.32596454,2025-01-23,27.393082527538727
2025-01-23,36.91667,2.9166718,-0.32432792,2025-01-23,22.49852861582144
2025-01-23,36.91667,3.0,-0.32081637,2025-01-23,19.286865452625985
2025-01-23,36.91667,3.0833435,-0.317835,2025-01-23,18.648990373299995
2025-01-23,36.91667,3.1666718,-0.31735942,2025-01-23,20.82299777897512
2025-01-23,36.91667,3.25,-0.31829438,2025-01-23,25.08797191414032
2025-01-24,36.583336,2.8333435,,2025-01-24,27.42486183499686
2025-01-24,36.583336,2.9166718,,2025-01-24,22.513610945271516
2025-01-24,36.583336,3.0,,2025-01-24,19.289317853545782
2025-01-24,36.583336,3.0833435,,2025-01-24,18.648702135525184
2025-01-24,36.583336,3.1666718,,2025-01-24,20.831708919035847
2025-01-24,36.583336,3.25,,2025-01-24,25.112182506309033
2025-01-24,36.66667,2.8333435,,2025-01-24,22.228234819302035
2025-01-24,36.66667,2.9166718,,2025-01-24,15.782881420103022
2025-01-24,36.66667,3.0,,2025-01-24,10.698609465725811
2025-01-24,36.66667,3.0833435,,2025-01-24,9.496464669132697
2025-01-24,36.66667,3.1666718,,2025-01-24,13.276882967911245
2025-01-24,36.66667,3.25,,2025-01-24,19.306074472517334
2025-01-24,36.75,2.8333435,-0.29317307,2025-01-24,20.194040166169533
2025-01-24,36.75,2.9166718,,2025-01-24,12.76987826840439
2025-01-24,36.75,3.0,,2025-01-24,5.345713953294998
2025-01-24,36.75,3.0833435,-0.2969576,2025-01-24,2.079801567910821
2025-01-24,36.75,3.1666718,-0.29625472,2025-01-24,9.50394748445699
2025-01-24,36.75,3.25,,2025-01-24,16.92811061876691
2025-01-24,36.833336,2.8333435,-0.30460355,2025-01-24,22.20863381656194
2025-01-24,36.833336,2.9166718,-0.3038473,2025-01-24,15.772124592603511
2025-01-24,36.833336,3.0,-0.3042236,2025-01-24,10.696398658202174
2025-01-24,36.833336,3.0833435,-0.304338,2025-01-24,9.496747682395155
2025-01-24,36.833336,3.1666718,-0.30482838,2025-01-24,13.270048906298761
2025-01-24,36.833336,3.25,-0.3058883,2025-01-24,19.290330362086166
2025-01-24,36.91667,2.8333435,-0.32591215,2025-01-24,27.393082527538727
2025-01-24,36.91667,2.9166718,-0.32679218,2025-01-24,22.49852861582144
2025-01-24,36.91667,3.0,-0.3266404,2025-01-24,19.286865452625985
2025-01-24,36.91667,3.0833435,-0.3239412,2025-01-24,18.648990373299995
2025-01-24,36.91667,3.1666718,-0.32135764,2025-01-24,20.82299777897512
2025-01-24,36.91667,3.25,-0.32148,2025-01-24,25.08797191414032
2025-01-25,36.583336,2.8333435,,2025-01-25,27.42486183499686
2025-01-25,36.583336,2.9166718,,2025-01-25,22.513610945271516
2025-01-25,36.583336,3.0,,2025-01-25,19.289317853545782
2025-01-25,36.583336,3.0833435,,2025-01-25,18.648702135525184
2025-01-25,36.583336,3.1666718,,2025-01-25,20.831708919035847
2025-01-25,36.583336,3.25,,2025-01-25,25.112182506309033
2025-01-25,36.66667,2.8333435,,2025-01-25,22.228234819302035
2025-01-25,36.66667,2.9166718,,2025-01-25,15.782881420103022
2025-01-25,36.66667,3.0,,2025-01-25,10.698609465725811
2025-01-25,36.66667,3.0833435,,2025-01-25,9.496464669132697
2025-01-25,36.66667,3.1666718,,2025-01-25,13.276882967911245
2025-01-25,36.66667,3.25,,2025-01-25,19.306074472517334
2025-01-25,36.75,2.8333435,-0.27735204,2025-01-25,20.194040166169533
2025-01-25,36.75,2.9166718,,2025-01-25,12.76987826840439
2025-01-25,36.75,3.0,,2025-01-25,5.345713953294998
2025-01-25,36.75,3.0833435,-0.28053743,2025-01-25,2.079801567910821
2025-01-25,36.75,3.1666718,-0.27964517,2025-01-25,9.50394748445699
2025-01-25,36.75,3.25,,2025-01-25,16.92811061876691
2025-01-25,36.833336,2.8333435,-0.28923175,2025-01-25,22.20863381656194
2025-01-25,36.833336,2.9166718,-0.28693074,2025-01-25,15.772124592603511
2025-01-25,36.833336,3.0,-0.28729683,2025-01-25,10.696398658202174
2025-01-25,36.833336,3.0833435,-0.2883171,2025-01-25,9.496747682395155
2025-01-25,36.833336,3.1666718,-0.28967568,2025-01-25,13.270048906298761
2025-01-25,36.833336,3.25,-0.29007268,2025-01-25,19.290330362086166
2025-01-25,36.91667,2.8333435,-0.3093237,2025-01-25,27.393082527538727
2025-01-25,36.91667,2.9166718,-0.30862582,2025-01-25,22.49852861582144
2025-01-25,36.91667,3.0,-0.31031168,2025-01-25,19.286865452625985
2025-01-25,36.91667,3.0833435,-0.31173274,2025-01-25,18.648990373299995
2025-01-25,36.91667,3.1666718,-0.31142807,2025-01-25,20.82299777897512
2025-01-25,36.91667,3.25,-0.31010914,2025-01-25,25.08797191414032
2025-01-26,36.583336,2.8333435,,2025-01-26,27.42486183499686
2025-01-26,36.583336,2.9166718,,2025-01-26,22.513610945271516
2025-01-26,36.583336,3.0,,2025-01-26,19.289317853545782
2025-01-26,36.583336,3.0833435,,2025-01-26,18.648702135525184
2025-01-26,36.583336,3.1666718,,2025-01-26,20.831708919035847
2025-01-26,36.583336,3.25,,2025-01-26,25.112182506309033
2025-01-26,36.66667,2.8333435,,2025-01-26,22.228234819302035
2025-01-26,36.66667,2.9166718,,2025-01-26,15.782881420103022
2025-01-26,36.66667,3.0,,2025-01-26,10.698609465725811
2025-01-26,36.66667,3.0833435,,2025-01-26,9.496464669132697
2025-01-26,36.66667,3.1666718,,2025-01-26,13.276882967911245
2025-01-26,36.66667,3.25,,2025-01-26,19.306074472517334
2025-01-26,36.75,2.8333435,-0.27608112,2025-01-26,20.194040166169533
2025-01-26,36.75,2.9166718,,2025-01-26,12.76987826840439
2025-01-26,36.75,3.0,,2025-01-26,5.345713953294998
2025-01-26,36.75,3.0833435,-0.27907687,2025-01-26,2.079801567910821
2025-01-26,36.75,3.1666718,-0.27820712,2025-01-26,9.50394748445699
2025-01-26,36.75,3.25,,2025-01-26,16.92811061876691
2025-01-26,36.833336,2.8333435,-0.29230064,2025-01-26,22.20863381656194
2025-01-26,36.833336,2.9166718,-0.28779492,2025-01-26,15.772124592603511
2025-01-26,36.833336,3.0,-0.2861342,2025-01-26,10.696398658202174
2025-01-26,36.833336,3.0833435,-0.28645417,2025-01-26,9.496747682395155
2025-01-26,36.833336,3.1666718,-0.2883761,2025-01-26,13.270048906298761
2025-01-26,36.833336,3.25,-0.29002675,2025-01-26,19.290330362086166
2025-01-26,36.91667,2.8333435,-0.31537396,2025-01-26,27.393082527538727
2025-01-26,36.91667,2.9166718,-0.31053215,2025-01-26,22.49852861582144
2025-01-26,36.91667,3.0,-0.30866888,2025-01-26,19.286865452625985
2025-01-26,36.91667,3.0833435,-0.30925956,2025-01-26,18.648990373299995
2025-01-26,36.91667,3.1666718,-0.31193057,2025-01-26,20.82299777897512
2025-01-26,36.91667,3.25,-0.31427068,2025-01-26,25.08797191414032
2025-01-27,36.583336,2.8333435,,2025-01-27,27.42486183499686
2025-01-27,36.583336,2.9166718,,2025-01-27,22.513610945271516
2025-01-27,36.583336,3.0,,2025-01-27,19.289317853545782
2025-01-27,36.583336,3.0833435,,2025-01-27,18.648702135525184
2025-01-27,36.583336,3.1666718,,2025-01-27,20.831708919035847
2025-01-27,36.583336,3.25,,2025-01-27,25.112182506309033
2025-01-27,36.66667,2.8333435,,2025-01-27,22.228234819302035
2025-01-27,36.66667,2.9166718,,2025-01-27,15.782881420103022
2025-01-27,36.66667,3.0,,2025-01-27,10.698609465725811
2025-01-27,36.66667,3.0833435,,2025-01-27,9.496464669132697
2025-01-27,36.66667,3.1666718,,2025-01-27,13.276882967911245
2025-01-27,36.66667,3.25,,2025-01-27,19.306074472517334
2025-01-27,36.75,2.8333435,-0.25824407,2025-01-27,20.194040166169533
2025-01-27,36.75,2.9166718,,2025-01-27,12.76987826840439
2025-01-27,36.75,3.0,,2025-01-27,5.345713953294998
2025-01-27,36.75,3.0833435,-0.25962168,2025-01-27,2.079801567910821
2025-01-27,36.75,3.1666718,-0.25827515,2025-01-27,9.50394748445699
2025-01-27,36.75,3.25,,2025-01-27,16.92811061876691
2025-01-27,36.833336,2.8333435,-0.27709502,2025-01-27,22.20863381656194
2025-01-27,36.833336,2.9166718,-0.27210912,2025-01-27,15.772124592603511
2025-01-27,36.833336,3.0,-0.26910737,2025-01-27,10.696398658202174
2025-01-27,36.833336,3.0833435,-0.26780906,2025-01-27,9.496747682395155
2025-01-27,36.833336,3.1666718,-0.26814142,2025-01-27,13.270048906298761
2025-01-27,36.833336,3.25,-0.2689829,2025-01-27,19.290330362086166
2025-01-27,36.91667,2.8333435,-0.30519933,2025-01-27,27.393082527538727
2025-01-27,36.91667,2.9166718,-0.29989356,2025-01-27,22.49852861582144
2025-01-27,36.91667,3.0,-0.29535013,2025-01-27,19.286865452625985
2025-01-27,36.91667,3.0833435,-0.29176942,2025-01-27,18.648990373299995
2025-01-27,36.91667,3.1666718,-0.29039192,2025-01-27,20.82299777897512
2025-01-27,36.91667,3.25,-0.29181862,2025-01-27,25.08797191414032
2025-01-28,36.583336,2.8333435,,2025-01-28,27.42486183499686
2025-01-28,36.583336,2.9166718,,2025-01-28,22.513610945271516
2025-01-28,36.583336,3.0,,2025-01-28,19.289317853545782
2025-01-28,36.583336,3.0833435,,2025-01-28,18.648702135525184
2025-01-28,36.583336,3.1666718,,2025-01-28,20.831708919035847
2025-01-28,36.583336,3.25,,2025-01-28,25.112182506309033
2025-01-28,36.66667,2.8333435,,2025-01-28,22.228234819302035
2025-01-28,36.66667,2.9166718,,2025-01-28,15.782881420103022
2025-01-28,36.66667,3.0,,2025-01-28,10.698609465725811
2025-01-28,36.66667,3.0833435,,2025-01-28,9.496464669132697
2025-01-28,36.66667,3.1666718,,2025-01-28,13.276882967911245
2025-01-28,36.66667,3.25,,2025-01-28,19.306074472517334
2025-01-28,36.75,2.8333435,-0.23790722,2025-01-28,20.194040166169533
2025-01-28,36.75,2.9166718,,2025-01-28,12.76987826840439
2025-01-28,36.75,3.0,,2025-01-28,5.345713953294998
2025-01-28,36.75,3.0833435,-0.24196558,2025-01-28,2.079801567910821
2025-01-28,36.75,3.1666718,-0.23728038,2025-01-28,9.50394748445699
2025-01-28,36.75,3.25,,2025-01-28,16.92811061876691
2025-01-28,36.833336,2.8333435,-0.26491162,2025-01-28,22.20863381656194
2025-01-28,36.833336,2.9166718,-0.2582046,2025-01-28,15.772124592603511
2025-01-28,36.833336,3.0,-0.25501928,2025-01-28,10.696398658202174
2025-01-28,36.833336,3.0833435,-0.25367743,2025-01-28,9.496747682395155
2025-01-28,36.833336,3.1666718,-0.2541646,2025-01-28,13.270048906298761
2025-01-28,36.833336,3.25,-0.25373656,2025-01-28,19.290330362086166
2025-01-28,36.91667,2.8333435,-0.29904228,2025-01-28,27.393082527538727
2025-01-28,36.91667,2.9166718,-0.29409152,2025-01-28,22.49852861582144
2025-01-28,36.91667,3.0,-0.29099783,2025-01-28,19.286865452625985
2025-01-28,36.91667,3.0833435,-0.28839293,2025-01-28,18.648990373299995
2025-01-28,36.91667,3.1666718,-0.2863045,2025-01-28,20.82299777897512
2025-01-28,36.91667,3.25,-0.28450525,2025-01-28,25.08797191414032
2025-01-29,36.583336,2.8333435,,2025-01-29,27.42486183499686
2025-01-29,36.583336,2.9166718,,2025-01-29,22.513610945271516
2025-01-29,36.583336,3.0,,2025-01-29,19.289317853545782
2025-01-29,36.583336,3.0833435,,2025-01-29,18.648702135525184
2025-01-29,36.583336,3.1666718,,2025-01-29,20.831708919035847
2025-01-29,36.583336,3.25,,2025-01-29,25.112182506309033
2025-01-29,36.66667,2.8333435,,2025-01-29,22.228234819302035
2025-01-29,36.66667,2.9166718,,2025-01-29,15.782881420103022
2025-01-29,36.66667,3.0,,2025-01-29,10.698609465725811
2025-01-29,36.66667,3.0833435,,2025-01-29,9.496464669132697
2025-01-29,36.66667,3.1666718,,2025-01-29,13.276882967911245
2025-01-29,36.66667,3.25,,2025-01-29,19.306074472517334
2025-01-29,36.75,2.8333435,-0.24641518,2025-01-29,20.194040166169533
2025-01-29,36.75,2.9166718,,2025-01-29,12.76987826840439
2025-01-29,36.75,3.0,,2025-01-29,5.345713953294998
2025-01-29,36.75,3.0833435,-0.24346554,2025-01-29,2.079801567910821
2025-01-29,36.75,3.1666718,-0.24055292,2025-01-29,9.50394748445699
2025-01-29,36.75,3.25,,2025-01-29,16.92811061876691
2025-01-29,36.833336,2.8333435,-0.2701332,2025-01-29,22.20863381656194
2025-01-29,36.833336,2.9166718,-0.26179275,2025-01-29,15.772124592603511
2025-01-29,36.833336,3.0,-0.25773787,2025-01-29,10.696398658202174
2025-01-29,36.833336,3.0833435,-0.254877,2025-01-29,9.496747682395155
2025-01-29,36.833336,3.1666718,-0.2543694,2025-01-29,13.270048906298761
2025-01-29,36.833336,3.25,-0.2529588,2025-01-29,19.290330362086166
2025-01-29,36.91667,2.8333435,-0.3072856,2025-01-29,27.393082527538727
2025-01-29,36.91667,2.9166718,-0.29824993,2025-01-29,22.49852861582144
2025-01-29,36.91667,3.0,-0.2928335,2025-01-29,19.286865452625985
2025-01-29,36.91667,3.0833435,-0.2896645,2025-01-29,18.648990373299995
2025-01-29,36.91667,3.1666718,-0.2885757,2025-01-29,20.82299777897512
2025-01-29,36.91667,3.25,-0.2889103,2025-01-29,25.08797191414032
2025-01-30,36.583336,2.8333435,,2025-01-30,27.42486183499686
2025-01-30,36.583336,2.9166718,,2025-01-30,22.513610945271516
2025-01-30,36.583336,3.0,,2025-01-30,19.289317853545782
2025-01-30,36.583336,3.0833435,,2025-01-30,18.648702135525184
2025-01-30,36.583336,3.1666718,,2025-01-30,20.831708919035847
2025-01-30,36.583336,3.25,,2025-01-30,25.112182506309033
2025-01-30,36.66667,2.8333435,,2025-01-30,22.228234819302035
2025-01-30,36.66667,2.9166718,,2025-01-30,15.782881420103022
2025-01-30,36.66667,3.0,,2025-01-30,10.698609465725811
2025-01-30,36.66667,3.0833435,,2025-01-30,9.496464669132697
2025-01-30,36.66667,3.1666718,,2025-01-30,13.276882967911245
2025-01-30,36.66667,3.25,,2025-01-30,19.306074472517334
2025-01-30,36.75,2.8333435,-0.256809,2025-01-30,20.194040166169533
2025-01-30,36.75,2.9166718,,2025-01-30,12.76987826840439
2025-01-30,36.75,3.0,,2025-01-30,5.345713953294998
2025-01-30,36.75,3.0833435,-0.25752258,2025-01-30,2.079801567910821
2025-01-30,36.75,3.1666718,-0.25590357,2025-01-30,9.50394748445699
2025-01-30,36.75,3.25,,2025-01-30,16.92811061876691
2025-01-30,36.833336,2.8333435,-0.2775088,2025-01-30,22.20863381656194
2025-01-30,36.833336,2.9166718,-0.2708626,2025-01-30,15.772124592603511
2025-01-30,36.833336,3.0,-0.2677366,2025-01-30,10.696398658202174
2025-01-30,36.833336,3.0833435,-0.26587763,2025-01-30,9.496747682395155
2025-01-30,36.833336,3.1666718,-0.26546246,2025-01-30,13.270048906298761
2025-01-30,36.833336,3.25,-0.26527143,2025-01-30,19.290330362086166
2025-01-30,36.91667,2.8333435,-0.3161359,2025-01-30,27.393082527538727
2025-01-30,36.91667,2.9166718,-0.3067953,2025-01-30,22.49852861582144
2025-01-30,36.91667,3.0,-0.29967672,2025-01-30,19.286865452625985
2025-01-30,36.91667,3.0833435,-0.29469815,2025-01-30,18.648990373299995
2025-01-30,36.91667,3.1666718,-0.29212618,2025-01-30,20.82299777897512
2025-01-30,36.91667,3.25,-0.29163313,2025-01-30,25.08797191414032
2025-01-31,36.583336,2.8333435,,2025-01-31,27.42486183499686
2025-01-31,36.583336,2.9166718,,2025-01-31,22.513610945271516
2025-01-31,36.583336,3.0,,2025-01-31,19.289317853545782
2025-01-31,36.583336,3.0833435,,2025-01-31,18.648702135525184
2025-01-31,36.583336,3.1666718,,2025-01-31,20.831708919035847
2025-01-31,36.583336,3.25,,2025-01-31,25.112182506309033
2025-01-31,36.66667,2.8333435,,2025-01-31,22.228234819302035
2025-01-31,36.66667,2.9166718,,2025-01-31,15.782881420103022
2025-01-31,36.66667,3.0,,2025-01-31,10.698609465725811
2025-01-31,36.66667,3.0833435,,2025-01-31,9.496464669132697
2025-01-31,36.66667,3.1666718,,2025-01-31,13.276882967911245
2025-01-31,36.66667,3.25,,2025-01-31,19.306074472517334
2025-01-31,36.75,2.8333435,-0.2790748,2025-01-31,20.194040166169533
2025-01-31,36.75,2.9166718,,2025-01-31,12.76987826840439
2025-01-31,36.75,3.0,,2025-01-31,5.345713953294998
2025-01-31,36.75,3.0833435,-0.27840593,2025-01-31,2.079801567910821
2025-01-31,36.75,3.1666718,-0.2769684,2025-01-31,9.50394748445699
2025-01-31,36.75,3.25,,2025-01-31,16.92811061876691
2025-01-31,36.833336,2.8333435,-0.29848686,2025-01-31,22.20863381656194
2025-01-31,36.833336,2.9166718,-0.2920505,2025-01-31,15.772124592603511
2025-01-31,36.833336,3.0,-0.2888898,2025-01-31,10.696398658202174
2025-01-31,36.833336,3.0833435,-0.28745484,2025-01-31,9.496747682395155
2025-01-31,36.833336,3.1666718,-0.28728497,2025-01-31,13.270048906298761
2025-01-31,36.833336,3.25,-0.2878242,2025-01-31,19.290330362086166
2025-01-31,36.91667,2.8333435,-0.3371386,2025-01-31,27.393082527538727
2025-01-31,36.91667,2.9166718,-0.32921624,2025-01-31,22.49852861582144
2025-01-31,36.91667,3.0,-0.323701,2025-01-31,19.286865452625985
2025-01-31,36.91667,3.0833435,-0.31910324,2025-01-31,18.648990373299995
2025-01-31,36.91667,3.1666718,-0.31561092,2025-01-31,20.82299777897512
2025-01-31,36.91667,3.25,-0.31395975,2025-01-31,25.08797191414032
2025-02-01,36.583336,2.8333435,,2025-02-01,27.42486183499686
2025-02-01,36.583336,2.9166718,,2025-02-01,22.513610945271516
2025-02-01,36.583336,3.0,,2025-02-01,19.289317853545782
2025-02-01,36.583336,3.0833435,,2025-02-01,18.648702135525184
2025-02-01,36.583336,3.1666718,,2025-02-01,20.831708919035847
2025-02-01,36.583336,3.25,,2025-02-01,25.112182506309033
2025-02-01,36.66667,2.8333435,,2025-02-01,22.228234819302035
2025-02-01,36.66667,2.9166718,,2025-02-01,15.782881420103022
2025-02-01,36.66667,3.0,,2025-02-01,10.698609465725811
2025-02-01,36.66667,3.0833435,,2025-02-01,9.496464669132697
2025-02-01,36.66667,3.1666718,,2025-02-01,13.276882967911245
2025-02-01,36.66667,3.25,,2025-02-01,19.306074472517334
2025-02-01,36.75,2.8333435,-0.30742854,2025-02-01,20.194040166169533
2025-02-01,36.75,2.9166718,,2025-02-01,12.76987826840439
2025-02-01,36.75,3.0,,2025-02-01,5.345713953294998
2025-02-01,36.75,3.0833435,-0.30551323,2025-02-01,2.079801567910821
2025-02-01,36.75,3.1666718,-0.3043601,2025-02-01,9.50394748445699
2025-02-01,36.75,3.25,,2025-02-01,16.92811061876691
2025-02-01,36.833336,2.8333435,-0.32237327,2025-02-01,22.20863381656194
2025-02-01,36.833336,2.9166718,-0.3157417,2025-02-01,15.772124592603511
2025-02-01,36.833336,3.0,-0.31249872,2025-02-01,10.696398658202174
2025-02-01,36.833336,3.0833435,-0.31090012,2025-02-01,9.496747682395155
2025-02-01,36.833336,3.1666718,-0.309983,2025-02-01,13.270048906298761
2025-02-01,36.833336,3.25,-0.3096088,2025-02-01,19.290330362086166
2025-02-01,36.91667,2.8333435,-0.35513455,2025-02-01,27.393082527538727
2025-02-01,36.91667,2.9166718,-0.34614182,2025-02-01,22.49852861582144
2025-02-01,36.91667,3.0,-0.33938825,2025-02-01,19.286865452625985
2025-02-01,36.91667,3.0833435,-0.3349456,2025-02-01,18.648990373299995
2025-02-01,36.91667,3.1666718,-0.33201513,2025-02-01,20.82299777897512
2025-02-01,36.91667,3.25,-0.33045614,2025-02-01,25.08797191414032
2025-02-02,36.583336,2.8333435,,2025-02-02,27.42486183499686
2025-02-02,36.583336,2.9166718,,2025-02-02,22.513610945271516
2025-02-02,36.583336,3.0,,2025-02-02,19.289317853545782
2025-02-02,36.583336,3.0833435,,2025-02-02,18.648702135525184
2025-02-02,36.583336,3.1666718,,2025-02-02,20.831708919035847
2025-02-02,36.583336,3.25,,2025-02-02,25.112182506309033
2025-02-02,36.66667,2.8333435,,2025-02-02,22.228234819302035
2025-02-02,36.66667,2.9166718,,2025-02-02,15.782881420103022
2025-02-02,36.66667,3.0,,2025-02-02,10.698609465725811
2025-02-02,36.66667,3.0833435,,2025-02-02,9.496464669132697
2025-02-02,36.66667,3.1666718,,2025-02-02,13.276882967911245
2025-02-02,36.66667,3.25,,2025-02-02,19.306074472517334
2025-02-02,36.75,2.8333435,-0.34182867,2025-02-02,20.194040166169533
2025-02-02,36.75,2.9166718,,2025-02-02,12.76987826840439
2025-02-02,36.75,3.0,,2025-02-02,5.345713953294998
2025-02-02,36.75,3.0833435,-0.34238455,2025-02-02,2.079801567910821
