time,depth,latitude,longitude,chl,phyc,day,distance_km
2024-10-27,1.5413754,36.25,3.75,,,2024-10-27,83.035373349154
2024-10-27,1.5413754,36.5,2.5,,,2024-10-27,57.18584711457668
2024-10-27,1.5413754,36.5,2.75,,,2024-10-27,39.218630748632165
2024-10-27,1.5413754,36.5,3.0,,,2024-10-27,28.309899066231292
2024-10-27,1.5413754,36.5,3.25,,,2024-10-27,32.56184297337359
2024-10-27,1.5413754,36.5,3.5,,,2024-10-27,48.109971773295804
2024-10-27,1.5413754,36.5,3.75,,,2024-10-27,67.55982081549554
2024-10-27,1.5413754,36.75,2.5,0.1425831,1.1041512,2024-10-27,49.893335851721524
2024-10-27,1.5413754,36.75,2.75,,,2024-10-27,27.619548433415456
2024-10-27,1.5413754,36.75,3.0,,,2024-10-27,5.345713953294998
2024-10-27,1.5413754,36.75,3.25,,,2024-10-27,16.92811061876691
2024-10-27,1.5413754,36.75,3.5,,,2024-10-27,39.201925363355656
2024-10-27,1.5413754,36.75,3.75,,,2024-10-27,61.475673310100895
2024-10-27,1.5413754,37.0,2.5,0.12837258,1.06873,2024-10-27,57.043668759204486
2024-10-27,1.5413754,37.0,2.75,0.13962589,1.096354,2024-10-27,39.154960218269906
2024-10-27,1.5413754,37.0,3.0,0.15290609,1.1498346,2024-10-27,28.306273869736685
2024-10-27,1.5413754,37.0,3.25,0.1418021,1.1430345,2024-10-27,32.53286358811945
2024-10-27,1.5413754,37.0,3.5,0.121430196,1.1120245,2024-10-27,48.00558097221438
2024-10-27,1.5413754,37.0,3.75,0.11079351,1.0913264,2024-10-27,67.3771665595173
2024-10-27,1.5413754,37.25,2.5,0.12941197,1.0702355,2024-10-27,74.59321055978846
2024-10-27,1.5413754,37.25,2.75,0.121577464,1.0766665,2024-10-27,62.03979573410962
2024-10-27,1.5413754,37.25,3.0,0.1392514,1.1144339,2024-10-27,55.85227782011057
2024-10-27,1.5413754,37.25,3.25,0.15020318,1.1288793,2024-10-27,58.10140704804029
2024-10-27,1.5413754,37.25,3.5,0.13156064,1.0920281,2024-10-27,67.95457758570011
2024-10-27,1.5413754,37.25,3.75,0.11174282,1.0827769,2024-10-27,82.73827358954384
2024-10-27,2.6456685,36.25,2.5,,,2024-10-27,74.81033821417587
2024-10-27,2.6456685,36.25,2.75,,,2024-10-27,62.11983730345671
2024-10-27,2.6456685,36.25,3.0,,,2024-10-27,55.85557448584465
2024-10-27,2.6456685,36.25,3.25,,,2024-10-27,58.13350219663351
2024-10-27,2.6456685,36.25,3.5,,,2024-10-27,68.10175849678386
2024-10-27,2.6456685,36.25,3.75,,,2024-10-27,83.035373349154
2024-10-27,2.6456685,36.5,2.5,,,2024-10-27,57.18584711457668
2024-10-27,2.6456685,36.5,2.75,,,2024-10-27,39.218630748632165
2024-10-27,2.6456685,36.5,3.0,,,2024-10-27,28.309899066231292
2024-10-27,2.6456685,36.5,3.25,,,2024-10-27,32.56184297337359
2024-10-27,2.6456685,36.5,3.5,,,2024-10-27,48.109971773295804
2024-10-27,2.6456685,36.5,3.75,,,2024-10-27,67.55982081549554
2024-10-27,2.6456685,36.75,2.5,0.14258981,1.104151,2024-10-27,49.893335851721524
2024-10-27,2.6456685,36.75,2.75,,,2024-10-27,27.619548433415456
2024-10-27,2.6456685,36.75,3.0,,,2024-10-27,5.345713953294998
2024-10-27,2.6456685,36.75,3.25,,,2024-10-27,16.92811061876691
2024-10-27,2.6456685,36.75,3.5,,,2024-10-27,39.201925363355656
2024-10-27,2.6456685,36.75,3.75,,,2024-10-27,61.475673310100895
2024-10-27,2.6456685,37.0,2.5,0.12838344,1.068734,2024-10-27,57.043668759204486
2024-10-27,2.6456685,37.0,2.75,0.13963519,1.0963495,2024-10-27,39.154960218269906
2024-10-27,2.6456685,37.0,3.0,0.15291588,1.1498225,2024-10-27,28.306273869736685
2024-10-27,2.6456685,37.0,3.25,0.14180808,1.1430079,2024-10-27,32.53286358811945
2024-10-27,2.6456685,37.0,3.5,0.12142881,1.1119752,2024-10-27,48.00558097221438
2024-10-27,2.6456685,37.0,3.75,0.11079082,1.0912759,2024-10-27,67.3771665595173
2024-10-27,2.6456685,37.25,2.5,0.1294192,1.0702249,2024-10-27,74.59321055978846
2024-10-27,2.6456685,37.25,2.75,0.121580854,1.0766559,2024-10-27,62.03979573410962
2024-10-27,2.6456685,37.25,3.0,0.1392636,1.1144449,2024-10-27,55.85227782011057
2024-10-27,2.6456685,37.25,3.25,0.15022898,1.1288944,2024-10-27,58.10140704804029
2024-10-27,2.6456685,37.25,3.5,0.13157646,1.0920215,2024-10-27,67.95457758570011
2024-10-27,2.6456685,37.25,3.75,0.11174316,1.0827545,2024-10-27,82.73827358954384
2024-10-27,3.8194947,36.25,2.5,,,2024-10-27,74.81033821417587
2024-10-27,3.8194947,36.25,2.75,,,2024-10-27,62.11983730345671
2024-10-27,3.8194947,36.25,3.0,,,2024-10-27,55.85557448584465
2024-10-27,3.8194947,36.25,3.25,,,2024-10-27,58.13350219663351
2024-10-27,3.8194947,36.25,3.5,,,2024-10-27,68.10175849678386
2024-10-27,3.8194947,36.25,3.75,,,2024-10-27,83.035373349154
2024-10-27,3.8194947,36.5,2.5,,,2024-10-27,57.18584711457668
2024-10-27,3.8194947,36.5,2.75,,,2024-10-27,39.218630748632165
2024-10-27,3.8194947,36.5,3.0,,,2024-10-27,28.309899066231292
2024-10-27,3.8194947,36.5,3.25,,,2024-10-27,32.56184297337359
2024-10-27,3.8194947,36.5,3.5,,,2024-10-27,48.109971773295804
2024-10-27,3.8194947,36.5,3.75,,,2024-10-27,67.55982081549554
2024-10-27,3.8194947,36.75,2.5,0.14259724,1.1041505,2024-10-27,49.893335851721524
2024-10-27,3.8194947,36.75,2.75,,,2024-10-27,27.619548433415456
2024-10-27,3.8194947,36.75,3.0,,,2024-10-27,5.345713953294998
2024-10-27,3.8194947,36.75,3.25,,,2024-10-27,16.92811061876691
2024-10-27,3.8194947,36.75,3.5,,,2024-10-27,39.201925363355656
2024-10-27,3.8194947,36.75,3.75,,,2024-10-27,61.475673310100895
2024-10-27,3.8194947,37.0,2.5,0.1283962,1.068739,2024-10-27,57.043668759204486
2024-10-27,3.8194947,37.0,2.75,0.13964638,1.0963455,2024-10-27,39.154960218269906
2024-10-27,3.8194947,37.0,3.0,0.15292802,1.1498101,2024-10-27,28.306273869736685
2024-10-27,3.8194947,37.0,3.25,0.14181559,1.1429782,2024-10-27,32.53286358811945
2024-10-27,3.8194947,37.0,3.5,0.12142748,1.1119177,2024-10-27,48.00558097221438
2024-10-27,3.8194947,37.0,3.75,0.11078779,1.0912169,2024-10-27,67.3771665595173
2024-10-27,3.8194947,37.25,2.5,0.12942831,1.0702118,2024-10-27,74.59321055978846
2024-10-27,3.8194947,37.25,2.75,0.12158531,1.0766442,2024-10-27,62.03979573410962
2024-10-27,3.8194947,37.25,3.0,0.13927966,1.1144596,2024-10-27,55.85227782011057
2024-10-27,3.8194947,37.25,3.25,0.15026228,1.128914,2024-10-27,58.10140704804029
2024-10-27,3.8194947,37.25,3.5,0.1315968,1.0920136,2024-10-27,67.95457758570011
2024-10-27,3.8194947,37.25,3.75,0.1117436,1.0827273,2024-10-27,82.73827358954384
2024-10-28,0.49402538,36.25,2.5,,,2024-10-28,74.81033821417587
2024-10-28,0.49402538,36.25,2.75,,,2024-10-28,62.11983730345671
2024-10-28,0.49402538,36.25,3.0,,,2024-10-28,55.85557448584465
2024-10-28,0.49402538,36.25,3.25,,,2024-10-28,58.13350219663351
2024-10-28,0.49402538,36.25,3.5,,,2024-10-28,68.10175849678386
2024-10-28,0.49402538,36.25,3.75,,,2024-10-28,83.035373349154
2024-10-28,0.49402538,36.5,2.5,,,2024-10-28,57.18584711457668
2024-10-28,0.49402538,36.5,2.75,,,2024-10-28,39.218630748632165
2024-10-28,0.49402538,36.5,3.0,,,2024-10-28,28.309899066231292
2024-10-28,0.49402538,36.5,3.25,,,2024-10-28,32.56184297337359
2024-10-28,0.49402538,36.5,3.5,,,2024-10-28,48.109971773295804
2024-10-28,0.49402538,36.5,3.75,,,2024-10-28,67.55982081549554
2024-10-28,0.49402538,36.75,2.5,0.14604717,1.1185503,2024-10-28,49.893335851721524
2024-10-28,0.49402538,36.75,2.75,,,2024-10-28,27.619548433415456
2024-10-28,0.49402538,36.75,3.0,,,2024-10-28,5.345713953294998
2024-10-28,0.49402538,36.75,3.25,,,2024-10-28,16.92811061876691
2024-10-28,0.49402538,36.75,3.5,,,2024-10-28,39.201925363355656
2024-10-28,0.49402538,36.75,3.75,,,2024-10-28,61.475673310100895
2024-10-28,0.49402538,37.0,2.5,0.13275523,1.0736253,2024-10-28,57.043668759204486
2024-10-28,0.49402538,37.0,2.75,0.13886854,1.0916485,2024-10-28,39.154960218269906
2024-10-28,0.49402538,37.0,3.0,0.15184987,1.1416236,2024-10-28,28.306273869736685
2024-10-28,0.49402538,37.0,3.25,0.1453256,1.1495502,2024-10-28,32.53286358811945
2024-10-28,0.49402538,37.0,3.5,0.12887675,1.1431383,2024-10-28,48.00558097221438
2024-10-28,0.49402538,37.0,3.75,0.11606536,1.1175371,2024-10-28,67.3771665595173
2024-10-28,0.49402538,37.25,2.5,0.13264038,1.067393,2024-10-28,74.59321055978846
2024-10-28,0.49402538,37.25,2.75,0.12637761,1.0751448,2024-10-28,62.03979573410962
2024-10-28,0.49402538,37.25,3.0,0.14389624,1.1197665,2024-10-28,55.85227782011057
2024-10-28,0.49402538,37.25,3.25,0.14478208,1.1245524,2024-10-28,58.10140704804029
2024-10-28,0.49402538,37.25,3.5,0.12137761,1.08651,2024-10-28,67.95457758570011
2024-10-28,0.49402538,37.25,3.75,0.10706848,1.0851214,2024-10-28,82.73827358954384
2024-10-28,1.5413754,36.25,2.5,,,2024-10-28,74.81033821417587
2024-10-28,1.5413754,36.25,2.75,,,2024-10-28,62.11983730345671
2024-10-28,1.5413754,36.25,3.0,,,2024-10-28,55.85557448584465
2024-10-28,1.5413754,36.25,3.25,,,2024-10-28,58.13350219663351
2024-10-28,1.5413754,36.25,3.5,,,2024-10-28,68.10175849678386
2024-10-28,1.5413754,36.25,3.75,,,2024-10-28,83.035373349154
2024-10-28,1.5413754,36.5,2.5,,,2024-10-28,57.18584711457668
2024-10-28,1.5413754,36.5,2.75,,,2024-10-28,39.218630748632165
2024-10-28,1.5413754,36.5,3.0,,,2024-10-28,28.309899066231292
2024-10-28,1.5413754,36.5,3.25,,,2024-10-28,32.56184297337359
2024-10-28,1.5413754,36.5,3.5,,,2024-10-28,48.109971773295804
2024-10-28,1.5413754,36.5,3.75,,,2024-10-28,67.55982081549554
2024-10-28,1.5413754,36.75,2.5,0.14604755,1.1185396,2024-10-28,49.893335851721524
2024-10-28,1.5413754,36.75,2.75,,,2024-10-28,27.619548433415456
2024-10-28,1.5413754,36.75,3.0,,,2024-10-28,5.345713953294998
2024-10-28,1.5413754,36.75,3.25,,,2024-10-28,16.92811061876691
2024-10-28,1.5413754,36.75,3.5,,,2024-10-28,39.201925363355656
2024-10-28,1.5413754,36.75,3.75,,,2024-10-28,61.475673310100895
2024-10-28,1.5413754,37.0,2.5,0.13275833,1.0736213,2024-10-28,57.043668759204486
2024-10-28,1.5413754,37.0,2.75,0.13887013,1.0916378,2024-10-28,39.154960218269906
2024-10-28,1.5413754,37.0,3.0,0.15185249,1.141602,2024-10-28,28.306273869736685
2024-10-28,1.5413754,37.0,3.25,0.14532861,1.1495212,2024-10-28,32.53286358811945
2024-10-28,1.5413754,37.0,3.5,0.12887508,1.1430949,2024-10-28,48.00558097221438
2024-10-28,1.5413754,37.0,3.75,0.116061375,1.1174958,2024-10-28,67.3771665595173
2024-10-28,1.5413754,37.25,2.5,0.1326431,1.0673848,2024-10-28,74.59321055978846
2024-10-28,1.5413754,37.25,2.75,0.12637721,1.0751324,2024-10-28,62.03979573410962
2024-10-28,1.5413754,37.25,3.0,0.14389569,1.1197488,2024-10-28,55.85227782011057
2024-10-28,1.5413754,37.25,3.25,0.14478691,1.1245351,2024-10-28,58.10140704804029
2024-10-28,1.5413754,37.25,3.5,0.1213813,1.086486,2024-10-28,67.95457758570011
2024-10-28,1.5413754,37.25,3.75,0.10706655,1.0850855,2024-10-28,82.73827358954384
2024-10-28,2.6456685,36.25,2.5,,,2024-10-28,74.81033821417587
2024-10-28,2.6456685,36.25,2.75,,,2024-10-28,62.11983730345671
2024-10-28,2.6456685,36.25,3.0,,,2024-10-28,55.85557448584465
2024-10-28,2.6456685,36.25,3.25,,,2024-10-28,58.13350219663351
2024-10-28,2.6456685,36.25,3.5,,,2024-10-28,68.10175849678386
2024-10-28,2.6456685,36.25,3.75,,,2024-10-28,83.035373349154
2024-10-28,2.6456685,36.5,2.5,,,2024-10-28,57.18584711457668
2024-10-28,2.6456685,36.5,2.75,,,2024-10-28,39.218630748632165
2024-10-28,2.6456685,36.5,3.0,,,2024-10-28,28.309899066231292
2024-10-28,2.6456685,36.5,3.25,,,2024-10-28,32.56184297337359
2024-10-28,2.6456685,36.5,3.5,,,2024-10-28,48.109971773295804
2024-10-28,2.6456685,36.5,3.75,,,2024-10-28,67.55982081549554
2024-10-28,2.6456685,36.75,2.5,0.14604843,1.118523,2024-10-28,49.893335851721524
2024-10-28,2.6456685,36.75,2.75,,,2024-10-28,27.619548433415456
2024-10-28,2.6456685,36.75,3.0,,,2024-10-28,5.345713953294998
2024-10-28,2.6456685,36.75,3.25,,,2024-10-28,16.92811061876691
2024-10-28,2.6456685,36.75,3.5,,,2024-10-28,39.201925363355656
2024-10-28,2.6456685,36.75,3.75,,,2024-10-28,61.475673310100895
2024-10-28,2.6456685,37.0,2.5,0.13276349,1.0736157,2024-10-28,57.043668759204486
2024-10-28,2.6456685,37.0,2.75,0.13887298,1.0916231,2024-10-28,39.154960218269906
2024-10-28,2.6456685,37.0,3.0,0.15185754,1.141568,2024-10-28,28.306273869736685
2024-10-28,2.6456685,37.0,3.25,0.14533453,1.1494728,2024-10-28,32.53286358811945
2024-10-28,2.6456685,37.0,3.5,0.12887268,1.1430213,2024-10-28,48.00558097221438
2024-10-28,2.6456685,37.0,3.75,0.11605452,1.1174254,2024-10-28,67.3771665595173
2024-10-28,2.6456685,37.25,2.5,0.13264787,1.0673729,2024-10-28,74.59321055978846
2024-10-28,2.6456685,37.25,2.75,0.12637678,1.0751144,2024-10-28,62.03979573410962
2024-10-28,2.6456685,37.25,3.0,0.1438953,1.1197176,2024-10-28,55.85227782011057
2024-10-28,2.6456685,37.25,3.25,0.14479631,1.1245023,2024-10-28,58.10140704804029
2024-10-28,2.6456685,37.25,3.5,0.1213883,1.0864413,2024-10-28,67.95457758570011
2024-10-28,2.6456685,37.25,3.75,0.10706276,1.0850155,2024-10-28,82.73827358954384
2024-10-28,3.8194947,36.25,2.5,,,2024-10-28,74.81033821417587
2024-10-28,3.8194947,36.25,2.75,,,2024-10-28,62.11983730345671
2024-10-28,3.8194947,36.25,3.0,,,2024-10-28,55.85557448584465
2024-10-28,3.8194947,36.25,3.25,,,2024-10-28,58.13350219663351
2024-10-28,3.8194947,36.25,3.5,,,2024-10-28,68.10175849678386
2024-10-28,3.8194947,36.25,3.75,,,2024-10-28,83.035373349154
2024-10-28,3.8194947,36.5,2.5,,,2024-10-28,57.18584711457668
2024-10-28,3.8194947,36.5,2.75,,,2024-10-28,39.218630748632165
2024-10-28,3.8194947,36.5,3.0,,,2024-10-28,28.309899066231292
2024-10-28,3.8194947,36.5,3.25,,,2024-10-28,32.56184297337359
2024-10-28,3.8194947,36.5,3.5,,,2024-10-28,48.109971773295804
2024-10-28,3.8194947,36.5,3.75,,,2024-10-28,67.55982081549554
2024-10-28,3.8194947,36.75,2.5,0.14604977,1.1185024,2024-10-28,49.893335851721524
2024-10-28,3.8194947,36.75,2.75,,,2024-10-28,27.619548433415456
2024-10-28,3.8194947,36.75,3.0,,,2024-10-28,5.345713953294998
2024-10-28,3.8194947,36.75,3.25,,,2024-10-28,16.92811061876691
2024-10-28,3.8194947,36.75,3.5,,,2024-10-28,39.201925363355656
2024-10-28,3.8194947,36.75,3.75,,,2024-10-28,61.475673310100895
2024-10-28,3.8194947,37.0,2.5,0.13277036,1.0736095,2024-10-28,57.043668759204486
2024-10-28,3.8194947,37.0,2.75,0.13887702,1.0916051,2024-10-28,39.154960218269906
2024-10-28,3.8194947,37.0,3.0,0.15186538,1.1415219,2024-10-28,28.306273869736685
2024-10-28,3.8194947,37.0,3.25,0.14534381,1.1494037,2024-10-28,32.53286358811945
2024-10-28,3.8194947,37.0,3.5,0.12886949,1.1429135,2024-10-28,48.00558097221438
2024-10-28,3.8194947,37.0,3.75,0.11604448,1.1173229,2024-10-28,67.3771665595173
2024-10-28,3.8194947,37.25,2.5,0.13265449,1.0673581,2024-10-28,74.59321055978846
2024-10-28,3.8194947,37.25,2.75,0.12637635,1.0750921,2024-10-28,62.03979573410962
2024-10-28,3.8194947,37.25,3.0,0.14389543,1.1196729,2024-10-28,55.85227782011057
2024-10-28,3.8194947,37.25,3.25,0.14481066,1.1244525,2024-10-28,58.10140704804029
2024-10-28,3.8194947,37.25,3.5,0.12139866,1.0863724,2024-10-28,67.95457758570011
2024-10-28,3.8194947,37.25,3.75,0.107056685,1.0849088,2024-10-28,82.73827358954384
2024-10-29,0.49402538,36.25,2.5,,,2024-10-29,74.81033821417587
2024-10-29,0.49402538,36.25,2.75,,,2024-10-29,62.11983730345671
2024-10-29,0.49402538,36.25,3.0,,,2024-10-29,55.85557448584465
2024-10-29,0.49402538,36.25,3.25,,,2024-10-29,58.13350219663351
2024-10-29,0.49402538,36.25,3.5,,,2024-10-29,68.10175849678386
2024-10-29,0.49402538,36.25,3.75,,,2024-10-29,83.035373349154
2024-10-29,0.49402538,36.5,2.5,,,2024-10-29,57.18584711457668
2024-10-29,0.49402538,36.5,2.75,,,2024-10-29,39.218630748632165
2024-10-29,0.49402538,36.5,3.0,,,2024-10-29,28.309899066231292
2024-10-29,0.49402538,36.5,3.25,,,2024-10-29,32.56184297337359
2024-10-29,0.49402538,36.5,3.5,,,2024-10-29,48.109971773295804
2024-10-29,0.49402538,36.5,3.75,,,2024-10-29,67.55982081549554
2024-10-29,0.49402538,36.75,2.5,0.1462784,1.1276499,2024-10-29,49.893335851721524
2024-10-29,0.49402538,36.75,2.75,,,2024-10-29,27.619548433415456
2024-10-29,0.49402538,36.75,3.0,,,2024-10-29,5.345713953294998
2024-10-29,0.49402538,36.75,3.25,,,2024-10-29,16.92811061876691
2024-10-29,0.49402538,36.75,3.5,,,2024-10-29,39.201925363355656
2024-10-29,0.49402538,36.75,3.75,,,2024-10-29,61.475673310100895
2024-10-29,0.49402538,37.0,2.5,0.13430607,1.0756376,2024-10-29,57.043668759204486
2024-10-29,0.49402538,37.0,2.75,0.13732646,1.0858705,2024-10-29,39.154960218269906
2024-10-29,0.49402538,37.0,3.0,0.1479745,1.1243582,2024-10-29,28.306273869736685
2024-10-29,0.49402538,37.0,3.25,0.14774421,1.1514868,2024-10-29,32.53286358811945
2024-10-29,0.49402538,37.0,3.5,0.13935317,1.18456,2024-10-29,48.00558097221438
2024-10-29,0.49402538,37.0,3.75,0.12498372,1.160868,2024-10-29,67.3771665595173
2024-10-29,0.49402538,37.25,2.5,0.13595702,1.0695287,2024-10-29,74.59321055978846
2024-10-29,0.49402538,37.25,2.75,0.12734456,1.0692027,2024-10-29,62.03979573410962
2024-10-29,0.49402538,37.25,3.0,0.14318238,1.1107367,2024-10-29,55.85227782011057
2024-10-29,0.49402538,37.25,3.25,0.14065962,1.1168244,2024-10-29,58.10140704804029
2024-10-29,0.49402538,37.25,3.5,0.11631849,1.0896206,2024-10-29,67.95457758570011
2024-10-29,0.49402538,37.25,3.75,0.10401757,1.0880299,2024-10-29,82.73827358954384
2024-10-29,1.5413754,36.25,2.5,,,2024-10-29,74.81033821417587
2024-10-29,1.5413754,36.25,2.75,,,2024-10-29,62.11983730345671
2024-10-29,1.5413754,36.25,3.0,,,2024-10-29,55.85557448584465
2024-10-29,1.5413754,36.25,3.25,,,2024-10-29,58.13350219663351
2024-10-29,1.5413754,36.25,3.5,,,2024-10-29,68.10175849678386
2024-10-29,1.5413754,36.25,3.75,,,2024-10-29,83.035373349154
2024-10-29,1.5413754,36.5,2.5,,,2024-10-29,57.18584711457668
2024-10-29,1.5413754,36.5,2.75,,,2024-10-29,39.218630748632165
2024-10-29,1.5413754,36.5,3.0,,,2024-10-29,28.309899066231292
2024-10-29,1.5413754,36.5,3.25,,,2024-10-29,32.56184297337359
2024-10-29,1.5413754,36.5,3.5,,,2024-10-29,48.109971773295804
2024-10-29,1.5413754,36.5,3.75,,,2024-10-29,67.55982081549554
2024-10-29,1.5413754,36.75,2.5,0.14627787,1.1276354,2024-10-29,49.893335851721524
2024-10-29,1.5413754,36.75,2.75,,,2024-10-29,27.619548433415456
2024-10-29,1.5413754,36.75,3.0,,,2024-10-29,5.345713953294998
2024-10-29,1.5413754,36.75,3.25,,,2024-10-29,16.92811061876691
2024-10-29,1.5413754,36.75,3.5,,,2024-10-29,39.201925363355656
2024-10-29,1.5413754,36.75,3.75,,,2024-10-29,61.475673310100895
2024-10-29,1.5413754,37.0,2.5,0.13430783,1.0756332,2024-10-29,57.043668759204486
2024-10-29,1.5413754,37.0,2.75,0.13732757,1.0858643,2024-10-29,39.154960218269906
2024-10-29,1.5413754,37.0,3.0,0.14797695,1.1243428,2024-10-29,28.306273869736685
2024-10-29,1.5413754,37.0,3.25,0.1477451,1.1514562,2024-10-29,32.53286358811945
2024-10-29,1.5413754,37.0,3.5,0.13934821,1.1845095,2024-10-29,48.00558097221438
2024-10-29,1.5413754,37.0,3.75,0.12497815,1.1608254,2024-10-29,67.3771665595173
2024-10-29,1.5413754,37.25,2.5,0.13595954,1.0695273,2024-10-29,74.59321055978846
2024-10-29,1.5413754,37.25,2.75,0.12734462,1.0691977,2024-10-29,62.03979573410962
2024-10-29,1.5413754,37.25,3.0,0.14318252,1.1107293,2024-10-29,55.85227782011057
2024-10-29,1.5413754,37.25,3.25,0.14066176,1.1168169,2024-10-29,58.10140704804029
2024-10-29,1.5413754,37.25,3.5,0.11631933,1.0896044,2024-10-29,67.95457758570011
2024-10-29,1.5413754,37.25,3.75,0.10401646,1.0880092,2024-10-29,82.73827358954384
2024-10-29,2.6456685,36.25,2.5,,,2024-10-29,74.81033821417587
2024-10-29,2.6456685,36.25,2.75,,,2024-10-29,62.11983730345671
2024-10-29,2.6456685,36.25,3.0,,,2024-10-29,55.85557448584465
2024-10-29,2.6456685,36.25,3.25,,,2024-10-29,58.13350219663351
2024-10-29,2.6456685,36.25,3.5,,,2024-10-29,68.10175849678386
2024-10-29,2.6456685,36.25,3.75,,,2024-10-29,83.035373349154
2024-10-29,2.6456685,36.5,2.5,,,2024-10-29,57.18584711457668
2024-10-29,2.6456685,36.5,2.75,,,2024-10-29,39.218630748632165
2024-10-29,2.6456685,36.5,3.0,,,2024-10-29,28.309899066231292
2024-10-29,2.6456685,36.5,3.25,,,2024-10-29,32.56184297337359
2024-10-29,2.6456685,36.5,3.5,,,2024-10-29,48.109971773295804
2024-10-29,2.6456685,36.5,3.75,,,2024-10-29,67.55982081549554
2024-10-29,2.6456685,36.75,2.5,0.14627758,1.1276119,2024-10-29,49.893335851721524
2024-10-29,2.6456685,36.75,2.75,,,2024-10-29,27.619548433415456
2024-10-29,2.6456685,36.75,3.0,,,2024-10-29,5.345713953294998
2024-10-29,2.6456685,36.75,3.25,,,2024-10-29,16.92811061876691
2024-10-29,2.6456685,36.75,3.5,,,2024-10-29,39.201925363355656
2024-10-29,2.6456685,36.75,3.75,,,2024-10-29,61.475673310100895
2024-10-29,2.6456685,37.0,2.5,0.13431165,1.0756267,2024-10-29,57.043668759204486
2024-10-29,2.6456685,37.0,2.75,0.13733019,1.0858543,2024-10-29,39.154960218269906
2024-10-29,2.6456685,37.0,3.0,0.14798245,1.1243151,2024-10-29,28.306273869736685
2024-10-29,2.6456685,37.0,3.25,0.1477476,1.1513993,2024-10-29,32.53286358811945
2024-10-29,2.6456685,37.0,3.5,0.1393393,1.1844164,2024-10-29,48.00558097221438
2024-10-29,2.6456685,37.0,3.75,0.12496796,1.1607482,2024-10-29,67.3771665595173
2024-10-29,2.6456685,37.25,2.5,0.1359648,1.0695257,2024-10-29,74.59321055978846
2024-10-29,2.6456685,37.25,2.75,0.12734497,1.0691891,2024-10-29,62.03979573410962
2024-10-29,2.6456685,37.25,3.0,0.14318317,1.1107162,2024-10-29,55.85227782011057
2024-10-29,2.6456685,37.25,3.25,0.14066643,1.1168033,2024-10-29,58.10140704804029
2024-10-29,2.6456685,37.25,3.5,0.116321154,1.0895722,2024-10-29,67.95457758570011
2024-10-29,2.6456685,37.25,3.75,0.10401428,1.0879678,2024-10-29,82.73827358954384
2024-10-29,3.8194947,36.25,2.5,,,2024-10-29,74.81033821417587
2024-10-29,3.8194947,36.25,2.75,,,2024-10-29,62.11983730345671
2024-10-29,3.8194947,36.25,3.0,,,2024-10-29,55.85557448584465
2024-10-29,3.8194947,36.25,3.25,,,2024-10-29,58.13350219663351
2024-10-29,3.8194947,36.25,3.5,,,2024-10-29,68.10175849678386
2024-10-29,3.8194947,36.25,3.75,,,2024-10-29,83.035373349154
2024-10-29,3.8194947,36.5,2.5,,,2024-10-29,57.18584711457668
2024-10-29,3.8194947,36.5,2.75,,,2024-10-29,39.218630748632165
2024-10-29,3.8194947,36.5,3.0,,,2024-10-29,28.309899066231292
2024-10-29,3.8194947,36.5,3.25,,,2024-10-29,32.56184297337359
2024-10-29,3.8194947,36.5,3.5,,,2024-10-29,48.109971773295804
2024-10-29,3.8194947,36.5,3.75,,,2024-10-29,67.55982081549554
2024-10-29,3.8194947,36.75,2.5,0.14627762,1.1275812,2024-10-29,49.893335851721524
2024-10-29,3.8194947,36.75,2.75,,,2024-10-29,27.619548433415456
2024-10-29,3.8194947,36.75,3.0,,,2024-10-29,5.345713953294998
2024-10-29,3.8194947,36.75,3.25,,,2024-10-29,16.92811061876691
2024-10-29,3.8194947,36.75,3.5,,,2024-10-29,39.201925363355656
2024-10-29,3.8194947,36.75,3.75,,,2024-10-29,61.475673310100895
2024-10-29,3.8194947,37.0,2.5,0.13431756,1.0756183,2024-10-29,57.043668759204486
2024-10-29,3.8194947,37.0,2.75,0.13733447,1.0858408,2024-10-29,39.154960218269906
2024-10-29,3.8194947,37.0,3.0,0.14799143,1.1242766,2024-10-29,28.306273869736685
2024-10-29,3.8194947,37.0,3.25,0.14775224,1.1513178,2024-10-29,32.53286358811945
2024-10-29,3.8194947,37.0,3.5,0.13932739,1.1842867,2024-10-29,48.00558097221438
2024-10-29,3.8194947,37.0,3.75,0.12495383,1.160642,2024-10-29,67.3771665595173
2024-10-29,3.8194947,37.25,2.5,0.135973,1.0695242,2024-10-29,74.59321055978846
2024-10-29,3.8194947,37.25,2.75,0.12734565,1.0691773,2024-10-29,62.03979573410962
2024-10-29,3.8194947,37.25,3.0,0.14318456,1.1106974,2024-10-29,55.85227782011057
2024-10-29,3.8194947,37.25,3.25,0.14067365,1.1167836,2024-10-29,58.10140704804029
2024-10-29,3.8194947,37.25,3.5,0.11632382,1.0895233,2024-10-29,67.95457758570011
2024-10-29,3.8194947,37.25,3.75,0.10401094,1.0879043,2024-10-29,82.73827358954384
2024-10-30,0.49402538,36.25,2.5,,,2024-10-30,74.81033821417587
2024-10-30,0.49402538,36.25,2.75,,,2024-10-30,62.11983730345671
2024-10-30,0.49402538,36.25,3.0,,,2024-10-30,55.85557448584465
2024-10-30,0.49402538,36.25,3.25,,,2024-10-30,58.13350219663351
2024-10-30,0.49402538,36.25,3.5,,,2024-10-30,68.10175849678386
