time,depth,latitude,longitude,o2,day,distance_km
2025-01-08,3.8194947,36.5,3.5,,2025-01-08,48.109971773295804
2025-01-08,3.8194947,36.5,3.75,,2025-01-08,67.55982081549554
2025-01-08,3.8194947,36.75,2.5,240.29588,2025-01-08,49.893335851721524
2025-01-08,3.8194947,36.75,2.75,,2025-01-08,27.619548433415456
2025-01-08,3.8194947,36.75,3.0,,2025-01-08,5.345713953294998
2025-01-08,3.8194947,36.75,3.25,,2025-01-08,16.92811061876691
2025-01-08,3.8194947,36.75,3.5,,2025-01-08,39.201925363355656
2025-01-08,3.8194947,36.75,3.75,,2025-01-08,61.475673310100895
2025-01-08,3.8194947,37.0,2.5,242.13692,2025-01-08,57.043668759204486
2025-01-08,3.8194947,37.0,2.75,241.0782,2025-01-08,39.154960218269906
2025-01-08,3.8194947,37.0,3.0,240.40205,2025-01-08,28.306273869736685
2025-01-08,3.8194947,37.0,3.25,240.09584,2025-01-08,32.53286358811945
2025-01-08,3.8194947,37.0,3.5,240.12494,2025-01-08,48.00558097221438
2025-01-08,3.8194947,37.0,3.75,240.33168,2025-01-08,67.3771665595173
2025-01-08,3.8194947,37.25,2.5,242.4151,2025-01-08,74.59321055978846
2025-01-08,3.8194947,37.25,2.75,241.40956,2025-01-08,62.03979573410962
2025-01-08,3.8194947,37.25,3.0,240.84334,2025-01-08,55.85227782011057
2025-01-08,3.8194947,37.25,3.25,240.4897,2025-01-08,58.10140704804029
2025-01-08,3.8194947,37.25,3.5,240.28076,2025-01-08,67.95457758570011
2025-01-08,3.8194947,37.25,3.75,240.212,2025-01-08,82.73827358954384
2025-01-09,0.49402538,36.25,2.5,,2025-01-09,74.81033821417587
2025-01-09,0.49402538,36.25,2.75,,2025-01-09,62.11983730345671
2025-01-09,0.49402538,36.25,3.0,,2025-01-09,55.85557448584465
2025-01-09,0.49402538,36.25,3.25,,2025-01-09,58.13350219663351
2025-01-09,0.49402538,36.25,3.5,,2025-01-09,68.10175849678386
2025-01-09,0.49402538,36.25,3.75,,2025-01-09,83.035373349154
2025-01-09,0.49402538,36.5,2.5,,2025-01-09,57.18584711457668
2025-01-09,0.49402538,36.5,2.75,,2025-01-09,39.218630748632165
2025-01-09,0.49402538,36.5,3.0,,2025-01-09,28.309899066231292
2025-01-09,0.49402538,36.5,3.25,,2025-01-09,32.56184297337359
2025-01-09,0.49402538,36.5,3.5,,2025-01-09,48.109971773295804
2025-01-09,0.49402538,36.5,3.75,,2025-01-09,67.55982081549554
2025-01-09,0.49402538,36.75,2.5,240.6388,2025-01-09,49.893335851721524
2025-01-09,0.49402538,36.75,2.75,,2025-01-09,27.619548433415456
2025-01-09,0.49402538,36.75,3.0,,2025-01-09,5.345713953294998
2025-01-09,0.49402538,36.75,3.25,,2025-01-09,16.92811061876691
2025-01-09,0.49402538,36.75,3.5,,2025-01-09,39.201925363355656
2025-01-09,0.49402538,36.75,3.75,,2025-01-09,61.475673310100895
2025-01-09,0.49402538,37.0,2.5,242.59882,2025-01-09,57.043668759204486
2025-01-09,0.49402538,37.0,2.75,241.63428,2025-01-09,39.154960218269906
2025-01-09,0.49402538,37.0,3.0,240.75682,2025-01-09,28.306273869736685
2025-01-09,0.49402538,37.0,3.25,240.25781,2025-01-09,32.53286358811945
2025-01-09,0.49402538,37.0,3.5,240.06522,2025-01-09,48.00558097221438
2025-01-09,0.49402538,37.0,3.75,240.12625,2025-01-09,67.3771665595173
2025-01-09,0.49402538,37.25,2.5,243.01004,2025-01-09,74.59321055978846
2025-01-09,0.49402538,37.25,2.75,241.85095,2025-01-09,62.03979573410962
2025-01-09,0.49402538,37.25,3.0,241.07033,2025-01-09,55.85227782011057
2025-01-09,0.49402538,37.25,3.25,240.78558,2025-01-09,58.10140704804029
2025-01-09,0.49402538,37.25,3.5,240.63956,2025-01-09,67.95457758570011
2025-01-09,0.49402538,37.25,3.75,240.6276,2025-01-09,82.73827358954384
2025-01-09,1.5413754,36.25,2.5,,2025-01-09,74.81033821417587
2025-01-09,1.5413754,36.25,2.75,,2025-01-09,62.11983730345671
2025-01-09,1.5413754,36.25,3.0,,2025-01-09,55.85557448584465
2025-01-09,1.5413754,36.25,3.25,,2025-01-09,58.13350219663351
2025-01-09,1.5413754,36.25,3.5,,2025-01-09,68.10175849678386
2025-01-09,1.5413754,36.25,3.75,,2025-01-09,83.035373349154
2025-01-09,1.5413754,36.5,2.5,,2025-01-09,57.18584711457668
2025-01-09,1.5413754,36.5,2.75,,2025-01-09,39.218630748632165
2025-01-09,1.5413754,36.5,3.0,,2025-01-09,28.309899066231292
2025-01-09,1.5413754,36.5,3.25,,2025-01-09,32.56184297337359
2025-01-09,1.5413754,36.5,3.5,,2025-01-09,48.109971773295804
2025-01-09,1.5413754,36.5,3.75,,2025-01-09,67.55982081549554
2025-01-09,1.5413754,36.75,2.5,240.6302,2025-01-09,49.893335851721524
2025-01-09,1.5413754,36.75,2.75,,2025-01-09,27.619548433415456
2025-01-09,1.5413754,36.75,3.0,,2025-01-09,5.345713953294998
2025-01-09,1.5413754,36.75,3.25,,2025-01-09,16.92811061876691
2025-01-09,1.5413754,36.75,3.5,,2025-01-09,39.201925363355656
2025-01-09,1.5413754,36.75,3.75,,2025-01-09,61.475673310100895
2025-01-09,1.5413754,37.0,2.5,242.59587,2025-01-09,57.043668759204486
2025-01-09,1.5413754,37.0,2.75,241.6298,2025-01-09,39.154960218269906
2025-01-09,1.5413754,37.0,3.0,240.75085,2025-01-09,28.306273869736685
2025-01-09,1.5413754,37.0,3.25,240.2499,2025-01-09,32.53286358811945
2025-01-09,1.5413754,37.0,3.5,240.05658,2025-01-09,48.00558097221438
2025-01-09,1.5413754,37.0,3.75,240.11975,2025-01-09,67.3771665595173
2025-01-09,1.5413754,37.25,2.5,243.00716,2025-01-09,74.59321055978846
2025-01-09,1.5413754,37.25,2.75,241.8478,2025-01-09,62.03979573410962
2025-01-09,1.5413754,37.25,3.0,241.06697,2025-01-09,55.85227782011057
2025-01-09,1.5413754,37.25,3.25,240.78227,2025-01-09,58.10140704804029
2025-01-09,1.5413754,37.25,3.5,240.63661,2025-01-09,67.95457758570011
2025-01-09,1.5413754,37.25,3.75,240.62471,2025-01-09,82.73827358954384
2025-01-09,2.6456685,36.25,2.5,,2025-01-09,74.81033821417587
2025-01-09,2.6456685,36.25,2.75,,2025-01-09,62.11983730345671
2025-01-09,2.6456685,36.25,3.0,,2025-01-09,55.85557448584465
2025-01-09,2.6456685,36.25,3.25,,2025-01-09,58.13350219663351
2025-01-09,2.6456685,36.25,3.5,,2025-01-09,68.10175849678386
2025-01-09,2.6456685,36.25,3.75,,2025-01-09,83.035373349154
2025-01-09,2.6456685,36.5,2.5,,2025-01-09,57.18584711457668
2025-01-09,2.6456685,36.5,2.75,,2025-01-09,39.218630748632165
2025-01-09,2.6456685,36.5,3.0,,2025-01-09,28.309899066231292
2025-01-09,2.6456685,36.5,3.25,,2025-01-09,32.56184297337359
2025-01-09,2.6456685,36.5,3.5,,2025-01-09,48.109971773295804
2025-01-09,2.6456685,36.5,3.75,,2025-01-09,67.55982081549554
2025-01-09,2.6456685,36.75,2.5,240.62112,2025-01-09,49.893335851721524
2025-01-09,2.6456685,36.75,2.75,,2025-01-09,27.619548433415456
2025-01-09,2.6456685,36.75,3.0,,2025-01-09,5.345713953294998
2025-01-09,2.6456685,36.75,3.25,,2025-01-09,16.92811061876691
2025-01-09,2.6456685,36.75,3.5,,2025-01-09,39.201925363355656
2025-01-09,2.6456685,36.75,3.75,,2025-01-09,61.475673310100895
2025-01-09,2.6456685,37.0,2.5,242.59258,2025-01-09,57.043668759204486
2025-01-09,2.6456685,37.0,2.75,241.62491,2025-01-09,39.154960218269906
2025-01-09,2.6456685,37.0,3.0,240.74454,2025-01-09,28.306273869736685
2025-01-09,2.6456685,37.0,3.25,240.24176,2025-01-09,32.53286358811945
2025-01-09,2.6456685,37.0,3.5,240.04753,2025-01-09,48.00558097221438
2025-01-09,2.6456685,37.0,3.75,240.11298,2025-01-09,67.3771665595173
2025-01-09,2.6456685,37.25,2.5,243.0041,2025-01-09,74.59321055978846
2025-01-09,2.6456685,37.25,2.75,241.84444,2025-01-09,62.03979573410962
2025-01-09,2.6456685,37.25,3.0,241.06346,2025-01-09,55.85227782011057
2025-01-09,2.6456685,37.25,3.25,240.77893,2025-01-09,58.10140704804029
2025-01-09,2.6456685,37.25,3.5,240.63364,2025-01-09,67.95457758570011
2025-01-09,2.6456685,37.25,3.75,240.62183,2025-01-09,82.73827358954384
2025-01-09,3.8194947,36.25,2.5,,2025-01-09,74.81033821417587
2025-01-09,3.8194947,36.25,2.75,,2025-01-09,62.11983730345671
2025-01-09,3.8194947,36.25,3.0,,2025-01-09,55.85557448584465
2025-01-09,3.8194947,36.25,3.25,,2025-01-09,58.13350219663351
2025-01-09,3.8194947,36.25,3.5,,2025-01-09,68.10175849678386
2025-01-09,3.8194947,36.25,3.75,,2025-01-09,83.035373349154
2025-01-09,3.8194947,36.5,2.5,,2025-01-09,57.18584711457668
2025-01-09,3.8194947,36.5,2.75,,2025-01-09,39.218630748632165
2025-01-09,3.8194947,36.5,3.0,,2025-01-09,28.309899066231292
2025-01-09,3.8194947,36.5,3.25,,2025-01-09,32.56184297337359
2025-01-09,3.8194947,36.5,3.5,,2025-01-09,48.109971773295804
2025-01-09,3.8194947,36.5,3.75,,2025-01-09,67.55982081549554
2025-01-09,3.8194947,36.75,2.5,240.61247,2025-01-09,49.893335851721524
2025-01-09,3.8194947,36.75,2.75,,2025-01-09,27.619548433415456
2025-01-09,3.8194947,36.75,3.0,,2025-01-09,5.345713953294998
2025-01-09,3.8194947,36.75,3.25,,2025-01-09,16.92811061876691
2025-01-09,3.8194947,36.75,3.5,,2025-01-09,39.201925363355656
2025-01-09,3.8194947,36.75,3.75,,2025-01-09,61.475673310100895
2025-01-09,3.8194947,37.0,2.5,242.58899,2025-01-09,57.043668759204486
2025-01-09,3.8194947,37.0,2.75,241.61967,2025-01-09,39.154960218269906
2025-01-09,3.8194947,37.0,3.0,240.73804,2025-01-09,28.306273869736685
2025-01-09,3.8194947,37.0,3.25,240.23378,2025-01-09,32.53286358811945
2025-01-09,3.8194947,37.0,3.5,240.03859,2025-01-09,48.00558097221438
2025-01-09,3.8194947,37.0,3.75,240.10617,2025-01-09,67.3771665595173
2025-01-09,3.8194947,37.25,2.5,243.00095,2025-01-09,74.59321055978846
2025-01-09,3.8194947,37.25,2.75,241.84088,2025-01-09,62.03979573410962
2025-01-09,3.8194947,37.25,3.0,241.05988,2025-01-09,55.85227782011057
2025-01-09,3.8194947,37.25,3.25,240.77557,2025-01-09,58.10140704804029
2025-01-09,3.8194947,37.25,3.5,240.6307,2025-01-09,67.95457758570011
2025-01-09,3.8194947,37.25,3.75,240.619,2025-01-09,82.73827358954384
2025-01-10,0.49402538,36.25,2.5,,2025-01-10,74.81033821417587
2025-01-10,0.49402538,36.25,2.75,,2025-01-10,62.11983730345671
2025-01-10,0.49402538,36.25,3.0,,2025-01-10,55.85557448584465
2025-01-10,0.49402538,36.25,3.25,,2025-01-10,58.13350219663351
2025-01-10,0.49402538,36.25,3.5,,2025-01-10,68.10175849678386
2025-01-10,0.49402538,36.25,3.75,,2025-01-10,83.035373349154
2025-01-10,0.49402538,36.5,2.5,,2025-01-10,57.18584711457668
2025-01-10,0.49402538,36.5,2.75,,2025-01-10,39.218630748632165
2025-01-10,0.49402538,36.5,3.0,,2025-01-10,28.309899066231292
2025-01-10,0.49402538,36.5,3.25,,2025-01-10,32.56184297337359
2025-01-10,0.49402538,36.5,3.5,,2025-01-10,48.109971773295804
2025-01-10,0.49402538,36.5,3.75,,2025-01-10,67.55982081549554
2025-01-10,0.49402538,36.75,2.5,240.96884,2025-01-10,49.893335851721524
2025-01-10,0.49402538,36.75,2.75,,2025-01-10,27.619548433415456
2025-01-10,0.49402538,36.75,3.0,,2025-01-10,5.345713953294998
2025-01-10,0.49402538,36.75,3.25,,2025-01-10,16.92811061876691
2025-01-10,0.49402538,36.75,3.5,,2025-01-10,39.201925363355656
2025-01-10,0.49402538,36.75,3.75,,2025-01-10,61.475673310100895
2025-01-10,0.49402538,37.0,2.5,243.1448,2025-01-10,57.043668759204486
2025-01-10,0.49402538,37.0,2.75,242.43175,2025-01-10,39.154960218269906
2025-01-10,0.49402538,37.0,3.0,241.50209,2025-01-10,28.306273869736685
2025-01-10,0.49402538,37.0,3.25,240.7753,2025-01-10,32.53286358811945
2025-01-10,0.49402538,37.0,3.5,240.33417,2025-01-10,48.00558097221438
2025-01-10,0.49402538,37.0,3.75,240.11888,2025-01-10,67.3771665595173
2025-01-10,0.49402538,37.25,2.5,243.70468,2025-01-10,74.59321055978846
2025-01-10,0.49402538,37.25,2.75,242.60844,2025-01-10,62.03979573410962
2025-01-10,0.49402538,37.25,3.0,241.57411,2025-01-10,55.85227782011057
2025-01-10,0.49402538,37.25,3.25,241.15552,2025-01-10,58.10140704804029
2025-01-10,0.49402538,37.25,3.5,240.92252,2025-01-10,67.95457758570011
2025-01-10,0.49402538,37.25,3.75,240.92987,2025-01-10,82.73827358954384
2025-01-10,1.5413754,36.25,2.5,,2025-01-10,74.81033821417587
2025-01-10,1.5413754,36.25,2.75,,2025-01-10,62.11983730345671
2025-01-10,1.5413754,36.25,3.0,,2025-01-10,55.85557448584465
2025-01-10,1.5413754,36.25,3.25,,2025-01-10,58.13350219663351
2025-01-10,1.5413754,36.25,3.5,,2025-01-10,68.10175849678386
2025-01-10,1.5413754,36.25,3.75,,2025-01-10,83.035373349154
2025-01-10,1.5413754,36.5,2.5,,2025-01-10,57.18584711457668
2025-01-10,1.5413754,36.5,2.75,,2025-01-10,39.218630748632165
2025-01-10,1.5413754,36.5,3.0,,2025-01-10,28.309899066231292
2025-01-10,1.5413754,36.5,3.25,,2025-01-10,32.56184297337359
2025-01-10,1.5413754,36.5,3.5,,2025-01-10,48.109971773295804
2025-01-10,1.5413754,36.5,3.75,,2025-01-10,67.55982081549554
2025-01-10,1.5413754,36.75,2.5,240.96199,2025-01-10,49.893335851721524
2025-01-10,1.5413754,36.75,2.75,,2025-01-10,27.619548433415456
2025-01-10,1.5413754,36.75,3.0,,2025-01-10,5.345713953294998
2025-01-10,1.5413754,36.75,3.25,,2025-01-10,16.92811061876691
2025-01-10,1.5413754,36.75,3.5,,2025-01-10,39.201925363355656
2025-01-10,1.5413754,36.75,3.75,,2025-01-10,61.475673310100895
2025-01-10,1.5413754,37.0,2.5,243.1424,2025-01-10,57.043668759204486
2025-01-10,1.5413754,37.0,2.75,242.42781,2025-01-10,39.154960218269906
2025-01-10,1.5413754,37.0,3.0,241.4966,2025-01-10,28.306273869736685
2025-01-10,1.5413754,37.0,3.25,240.76817,2025-01-10,32.53286358811945
2025-01-10,1.5413754,37.0,3.5,240.32576,2025-01-10,48.00558097221438
2025-01-10,1.5413754,37.0,3.75,240.11157,2025-01-10,67.3771665595173
2025-01-10,1.5413754,37.25,2.5,243.70244,2025-01-10,74.59321055978846
2025-01-10,1.5413754,37.25,2.75,242.60568,2025-01-10,62.03979573410962
2025-01-10,1.5413754,37.25,3.0,241.57089,2025-01-10,55.85227782011057
2025-01-10,1.5413754,37.25,3.25,241.15213,2025-01-10,58.10140704804029
2025-01-10,1.5413754,37.25,3.5,240.91933,2025-01-10,67.95457758570011
2025-01-10,1.5413754,37.25,3.75,240.92714,2025-01-10,82.73827358954384
2025-01-10,2.6456685,36.25,2.5,,2025-01-10,74.81033821417587
2025-01-10,2.6456685,36.25,2.75,,2025-01-10,62.11983730345671
2025-01-10,2.6456685,36.25,3.0,,2025-01-10,55.85557448584465
2025-01-10,2.6456685,36.25,3.25,,2025-01-10,58.13350219663351
2025-01-10,2.6456685,36.25,3.5,,2025-01-10,68.10175849678386
2025-01-10,2.6456685,36.25,3.75,,2025-01-10,83.035373349154
2025-01-10,2.6456685,36.5,2.5,,2025-01-10,57.18584711457668
2025-01-10,2.6456685,36.5,2.75,,2025-01-10,39.218630748632165
2025-01-10,2.6456685,36.5,3.0,,2025-01-10,28.309899066231292
2025-01-10,2.6456685,36.5,3.25,,2025-01-10,32.56184297337359
2025-01-10,2.6456685,36.5,3.5,,2025-01-10,48.109971773295804
2025-01-10,2.6456685,36.5,3.75,,2025-01-10,67.55982081549554
2025-01-10,2.6456685,36.75,2.5,240.95528,2025-01-10,49.893335851721524
2025-01-10,2.6456685,36.75,2.75,,2025-01-10,27.619548433415456
2025-01-10,2.6456685,36.75,3.0,,2025-01-10,5.345713953294998
2025-01-10,2.6456685,36.75,3.25,,2025-01-10,16.92811061876691
2025-01-10,2.6456685,36.75,3.5,,2025-01-10,39.201925363355656
2025-01-10,2.6456685,36.75,3.75,,2025-01-10,61.475673310100895
2025-01-10,2.6456685,37.0,2.5,243.13972,2025-01-10,57.043668759204486
2025-01-10,2.6456685,37.0,2.75,242.42351,2025-01-10,39.154960218269906
2025-01-10,2.6456685,37.0,3.0,241.49094,2025-01-10,28.306273869736685
2025-01-10,2.6456685,37.0,3.25,240.7612,2025-01-10,32.53286358811945
2025-01-10,2.6456685,37.0,3.5,240.31757,2025-01-10,48.00558097221438
2025-01-10,2.6456685,37.0,3.75,240.10428,2025-01-10,67.3771665595173
2025-01-10,2.6456685,37.25,2.5,243.70009,2025-01-10,74.59321055978846
2025-01-10,2.6456685,37.25,2.75,242.60274,2025-01-10,62.03979573410962
2025-01-10,2.6456685,37.25,3.0,241.56752,2025-01-10,55.85227782011057
2025-01-10,2.6456685,37.25,3.25,241.14865,2025-01-10,58.10140704804029
2025-01-10,2.6456685,37.25,3.5,240.91612,2025-01-10,67.95457758570011
2025-01-10,2.6456685,37.25,3.75,240.92444,2025-01-10,82.73827358954384
2025-01-10,3.8194947,36.25,2.5,,2025-01-10,74.81033821417587
2025-01-10,3.8194947,36.25,2.75,,2025-01-10,62.11983730345671
2025-01-10,3.8194947,36.25,3.0,,2025-01-10,55.85557448584465
2025-01-10,3.8194947,36.25,3.25,,2025-01-10,58.13350219663351
2025-01-10,3.8194947,36.25,3.5,,2025-01-10,68.10175849678386
2025-01-10,3.8194947,36.25,3.75,,2025-01-10,83.035373349154
2025-01-10,3.8194947,36.5,2.5,,2025-01-10,57.18584711457668
2025-01-10,3.8194947,36.5,2.75,,2025-01-10,39.218630748632165
2025-01-10,3.8194947,36.5,3.0,,2025-01-10,28.309899066231292
2025-01-10,3.8194947,36.5,3.25,,2025-01-10,32.56184297337359
2025-01-10,3.8194947,36.5,3.5,,2025-01-10,48.109971773295804
2025-01-10,3.8194947,36.5,3.75,,2025-01-10,67.55982081549554
2025-01-10,3.8194947,36.75,2.5,240.94882,2025-01-10,49.893335851721524
2025-01-10,3.8194947,36.75,2.75,,2025-01-10,27.619548433415456
2025-01-10,3.8194947,36.75,3.0,,2025-01-10,5.345713953294998
2025-01-10,3.8194947,36.75,3.25,,2025-01-10,16.92811061876691
2025-01-10,3.8194947,36.75,3.5,,2025-01-10,39.201925363355656
2025-01-10,3.8194947,36.75,3.75,,2025-01-10,61.475673310100895
2025-01-10,3.8194947,37.0,2.5,243.13687,2025-01-10,57.043668759204486
2025-01-10,3.8194947,37.0,2.75,242.41902,2025-01-10,39.154960218269906
2025-01-10,3.8194947,37.0,3.0,241.4853,2025-01-10,28.306273869736685
2025-01-10,3.8194947,37.0,3.25,240.75467,2025-01-10,32.53286358811945
2025-01-10,3.8194947,37.0,3.5,240.31003,2025-01-10,48.00558097221438
2025-01-10,3.8194947,37.0,3.75,240.09747,2025-01-10,67.3771665595173
2025-01-10,3.8194947,37.25,2.5,243.69763,2025-01-10,74.59321055978846
2025-01-10,3.8194947,37.25,2.75,242.59961,2025-01-10,62.03979573410962
2025-01-10,3.8194947,37.25,3.0,241.56403,2025-01-10,55.85227782011057
2025-01-10,3.8194947,37.25,3.25,241.1452,2025-01-10,58.10140704804029
2025-01-10,3.8194947,37.25,3.5,240.91296,2025-01-10,67.95457758570011
2025-01-10,3.8194947,37.25,3.75,240.92178,2025-01-10,82.73827358954384
2025-01-11,0.49402538,36.25,2.5,,2025-01-11,74.81033821417587
2025-01-11,0.49402538,36.25,2.75,,2025-01-11,62.11983730345671
2025-01-11,0.49402538,36.25,3.0,,2025-01-11,55.85557448584465
2025-01-11,0.49402538,36.25,3.25,,2025-01-11,58.13350219663351
2025-01-11,0.49402538,36.25,3.5,,2025-01-11,68.10175849678386
2025-01-11,0.49402538,36.25,3.75,,2025-01-11,83.035373349154
2025-01-11,0.49402538,36.5,2.5,,2025-01-11,57.18584711457668
2025-01-11,0.49402538,36.5,2.75,,2025-01-11,39.218630748632165
2025-01-11,0.49402538,36.5,3.0,,2025-01-11,28.309899066231292
2025-01-11,0.49402538,36.5,3.25,,2025-01-11,32.56184297337359
2025-01-11,0.49402538,36.5,3.5,,2025-01-11,48.109971773295804
2025-01-11,0.49402538,36.5,3.75,,2025-01-11,67.55982081549554
2025-01-11,0.49402538,36.75,2.5,241.09732,2025-01-11,49.893335851721524
2025-01-11,0.49402538,36.75,2.75,,2025-01-11,27.619548433415456
2025-01-11,0.49402538,36.75,3.0,,2025-01-11,5.345713953294998
2025-01-11,0.49402538,36.75,3.25,,2025-01-11,16.92811061876691
2025-01-11,0.49402538,36.75,3.5,,2025-01-11,39.201925363355656
2025-01-11,0.49402538,36.75,3.75,,2025-01-11,61.475673310100895
2025-01-11,0.49402538,37.0,2.5,243.4225,2025-01-11,57.043668759204486
2025-01-11,0.49402538,37.0,2.75,242.99982,2025-01-11,39.154960218269906
2025-01-11,0.49402538,37.0,3.0,242.29066,2025-01-11,28.306273869736685
2025-01-11,0.49402538,37.0,3.25,241.42159,2025-01-11,32.53286358811945
2025-01-11,0.49402538,37.0,3.5,240.77937,2025-01-11,48.00558097221438
2025-01-11,0.49402538,37.0,3.75,240.20749,2025-01-11,67.3771665595173
2025-01-11,0.49402538,37.25,2.5,244.05873,2025-01-11,74.59321055978846
2025-01-11,0.49402538,37.25,2.75,243.32509,2025-01-11,62.03979573410962
2025-01-11,0.49402538,37.25,3.0,242.21704,2025-01-11,55.85227782011057
2025-01-11,0.49402538,37.25,3.25,241.52621,2025-01-11,58.10140704804029
2025-01-11,0.49402538,37.25,3.5,241.1787,2025-01-11,67.95457758570011
2025-01-11,0.49402538,37.25,3.75,241.1565,2025-01-11,82.73827358954384
2025-01-11,1.5413754,36.25,2.5,,2025-01-11,74.81033821417587
2025-01-11,1.5413754,36.25,2.75,,2025-01-11,62.11983730345671
2025-01-11,1.5413754,36.25,3.0,,2025-01-11,55.85557448584465
2025-01-11,1.5413754,36.25,3.25,,2025-01-11,58.13350219663351
2025-01-11,1.5413754,36.25,3.5,,2025-01-11,68.10175849678386
2025-01-11,1.5413754,36.25,3.75,,2025-01-11,83.035373349154
2025-01-11,1.5413754,36.5,2.5,,2025-01-11,57.18584711457668
2025-01-11,1.5413754,36.5,2.75,,2025-01-11,39.218630748632165
2025-01-11,1.5413754,36.5,3.0,,2025-01-11,28.309899066231292
2025-01-11,1.5413754,36.5,3.25,,2025-01-11,32.56184297337359
2025-01-11,1.5413754,36.5,3.5,,2025-01-11,48.109971773295804
2025-01-11,1.5413754,36.5,3.75,,2025-01-11,67.55982081549554
2025-01-11,1.5413754,36.75,2.5,241.09251,2025-01-11,49.893335851721524
2025-01-11,1.5413754,36.75,2.75,,2025-01-11,27.619548433415456
2025-01-11,1.5413754,36.75,3.0,,2025-01-11,5.345713953294998
2025-01-11,1.5413754,36.75,3.25,,2025-01-11,16.92811061876691
2025-01-11,1.5413754,36.75,3.5,,2025-01-11,39.201925363355656
2025-01-11,1.5413754,36.75,3.75,,2025-01-11,61.475673310100895
2025-01-11,1.5413754,37.0,2.5,243.4211,2025-01-11,57.043668759204486
2025-01-11,1.5413754,37.0,2.75,242.9977,2025-01-11,39.154960218269906
2025-01-11,1.5413754,37.0,3.0,242.28761,2025-01-11,28.306273869736685
2025-01-11,1.5413754,37.0,3.25,241.4173,2025-01-11,32.53286358811945
2025-01-11,1.5413754,37.0,3.5,240.77397,2025-01-11,48.00558097221438
2025-01-11,1.5413754,37.0,3.75,240.20229,2025-01-11,67.3771665595173
2025-01-11,1.5413754,37.25,2.5,244.0573,2025-01-11,74.59321055978846
2025-01-11,1.5413754,37.25,2.75,243.32347,2025-01-11,62.03979573410962
2025-01-11,1.5413754,37.25,3.0,242.21503,2025-01-11,55.85227782011057
2025-01-11,1.5413754,37.25,3.25,241.52376,2025-01-11,58.10140704804029
2025-01-11,1.5413754,37.25,3.5,241.17595,2025-01-11,67.95457758570011
2025-01-11,1.5413754,37.25,3.75,241.15419,2025-01-11,82.73827358954384
2025-01-11,2.6456685,36.25,2.5,,2025-01-11,74.81033821417587
2025-01-11,2.6456685,36.25,2.75,,2025-01-11,62.11983730345671
2025-01-11,2.6456685,36.25,3.0,,2025-01-11,55.85557448584465
2025-01-11,2.6456685,36.25,3.25,,2025-01-11,58.13350219663351
2025-01-11,2.6456685,36.25,3.5,,2025-01-11,68.10175849678386
2025-01-11,2.6456685,36.25,3.75,,2025-01-11,83.035373349154
2025-01-11,2.6456685,36.5,2.5,,2025-01-11,57.18584711457668
2025-01-11,2.6456685,36.5,2.75,,2025-01-11,39.218630748632165
2025-01-11,2.6456685,36.5,3.0,,2025-01-11,28.309899066231292
2025-01-11,2.6456685,36.5,3.25,,2025-01-11,32.56184297337359
2025-01-11,2.6456685,36.5,3.5,,2025-01-11,48.109971773295804
2025-01-11,2.6456685,36.5,3.75,,2025-01-11,67.55982081549554
2025-01-11,2.6456685,36.75,2.5,241.08765,2025-01-11,49.893335851721524
2025-01-11,2.6456685,36.75,2.75,,2025-01-11,27.619548433415456
2025-01-11,2.6456685,36.75,3.0,,2025-01-11,5.345713953294998
2025-01-11,2.6456685,36.75,3.25,,2025-01-11,16.92811061876691
2025-01-11,2.6456685,36.75,3.5,,2025-01-11,39.201925363355656
2025-01-11,2.6456685,36.75,3.75,,2025-01-11,61.475673310100895
2025-01-11,2.6456685,37.0,2.5,243.41954,2025-01-11,57.043668759204486
2025-01-11,2.6456685,37.0,2.75,242.99535,2025-01-11,39.154960218269906
2025-01-11,2.6456685,37.0,3.0,242.28436,2025-01-11,28.306273869736685
2025-01-11,2.6456685,37.0,3.25,241.413,2025-01-11,32.53286358811945
2025-01-11,2.6456685,37.0,3.5,240.76857,2025-01-11,48.00558097221438
2025-01-11,2.6456685,37.0,3.75,240.19691,2025-01-11,67.3771665595173
2025-01-11,2.6456685,37.25,2.5,244.05576,2025-01-11,74.59321055978846
2025-01-11,2.6456685,37.25,2.75,243.32175,2025-01-11,62.03979573410962
2025-01-11,2.6456685,37.25,3.0,242.21292,2025-01-11,55.85227782011057
2025-01-11,2.6456685,37.25,3.25,241.52121,2025-01-11,58.10140704804029
2025-01-11,2.6456685,37.25,3.5,241.17316,2025-01-11,67.95457758570011
2025-01-11,2.6456685,37.25,3.75,241.15187,2025-01-11,82.73827358954384
2025-01-11,3.8194947,36.25,2.5,,2025-01-11,74.81033821417587
2025-01-11,3.8194947,36.25,2.75,,2025-01-11,62.11983730345671
2025-01-11,3.8194947,36.25,3.0,,2025-01-11,55.85557448584465
2025-01-11,3.8194947,36.25,3.25,,2025-01-11,58.13350219663351
2025-01-11,3.8194947,36.25,3.5,,2025-01-11,68.10175849678386
2025-01-11,3.8194947,36.25,3.75,,2025-01-11,83.035373349154
2025-01-11,3.8194947,36.5,2.5,,2025-01-11,57.18584711457668
2025-01-11,3.8194947,36.5,2.75,,2025-01-11,39.218630748632165
2025-01-11,3.8194947,36.5,3.0,,2025-01-11,28.309899066231292
2025-01-11,3.8194947,36.5,3.25,,2025-01-11,32.56184297337359
2025-01-11,3.8194947,36.5,3.5,,2025-01-11,48.109971773295804
