date,requested_latitude,requested_longitude,era5_latitude,era5_longitude,t2m_mean_c,t2m_min_c,t2m_max_c,dewpoint_mean_c,precipitation_mm,wind_speed_mean_ms,wind_speed_max_ms,surface_pressure_mean_hpa,solar_radiation_mj_m2
2024-06-18,36.68110348873534,3.4773461625838635,36.75,3.5,25.239023,22.804596,30.174713,20.691446,0.0019073486,2.7462037,5.6903253,994.76105,24.15981
2024-06-19,36.68110348873534,3.4773461625838635,36.75,3.5,24.430552,21.940094,28.215485,16.816477,0.02193451,2.4402401,5.3884645,997.45966,24.275967
2024-06-20,36.68110348873534,3.4773461625838635,36.75,3.5,23.49826,20.189606,26.520416,13.606232,0.0,2.802121,5.04706,1000.24457,28.461632
2024-06-21,36.68110348873534,3.4773461625838635,36.75,3.5,22.863312,18.102203,26.713531,14.013804,0.0,2.4832757,4.1172333,1002.5943,29.22752
2024-06-22,36.68110348873534,3.4773461625838635,36.75,3.5,23.40513,18.345367,27.411774,15.947337,0.0,2.319088,4.5671844,1001.6086,29.233406
2024-06-23,36.68110348873534,3.4773461625838635,36.75,3.5,23.529593,18.904938,27.50772,16.205017,0.0047683716,3.1107159,4.977382,997.72363,25.411137
2024-06-24,36.68110348873534,3.4773461625838635,36.75,3.5,23.440125,19.642242,26.800446,16.257456,0.0,4.490589,6.1674633,996.1279,28.412289
2024-06-25,36.68110348873534,3.4773461625838635,36.75,3.5,23.779306,18.605377,28.238434,15.288055,0.0,3.1645317,4.784527,994.9004,29.13952
2024-06-26,36.68110348873534,3.4773461625838635,36.75,3.5,27.202667,20.807281,32.62271,16.976776,0.0,5.0348587,8.377139,991.0513,28.037762
2024-06-27,36.68110348873534,3.4773461625838635,36.75,3.5,25.717773,22.418365,28.098053,20.21993,0.0,2.9141762,4.742528,992.77216,28.705727
2024-06-28,36.68110348873534,3.4773461625838635,36.75,3.5,23.998495,20.886627,27.32193,20.081076,0.035762787,2.6683834,4.5119295,996.85724,22.146816
2024-06-29,36.68110348873534,3.4773461625838635,36.75,3.5,25.147482,21.874176,29.218658,16.10727,0.0,2.8815012,5.430881,998.9077,27.675968
2024-06-30,36.68110348873534,3.4773461625838635,36.75,3.5,24.690256,20.883942,28.65689,16.043833,0.0,2.3612616,4.7695093,997.03827,28.343935
2024-07-01,36.68110348873534,3.4773461625838635,36.75,3.5,24.575775,21.459625,28.020905,18.727875,0.14543533,3.268282,5.2017956,998.96405,27.082432
2024-07-02,36.68110348873534,3.4773461625838635,36.75,3.5,24.528086,20.859772,28.075836,17.768911,0.53596497,2.1195974,3.8277946,1000.02246,27.841599
2024-07-03,36.68110348873534,3.4773461625838635,36.75,3.5,25.369802,20.021393,29.966705,15.954427,0.0,1.8024468,3.7400868,997.2703,28.63104
2024-07-04,36.68110348873534,3.4773461625838635,36.75,3.5,25.944885,20.039703,31.092194,13.798696,0.0,3.2630641,5.5102286,997.15814,29.342209
2024-07-05,36.68110348873534,3.4773461625838635,36.75,3.5,27.856873,21.387115,35.48355,15.604146,0.0,4.685735,7.3850346,993.0433,28.833536
2024-07-06,36.68110348873534,3.4773461625838635,36.75,3.5,25.694702,23.108063,27.898346,19.274313,0.0,4.2783957,7.744139,992.46954,27.630081
2024-07-07,36.68110348873534,3.4773461625838635,36.75,3.5,25.21815,21.371002,28.416412,18.410828,0.0,2.572005,4.3101,995.45636,28.302528
2024-07-08,36.68110348873534,3.4773461625838635,36.75,3.5,24.820343,21.898346,27.298492,21.16506,0.08440018,2.7587764,4.4344044,996.80743,24.778114
2024-07-09,36.68110348873534,3.4773461625838635,36.75,3.5,25.818716,22.493317,28.62027,22.011179,0.0,2.4023435,4.248665,997.3553,26.77248
2024-07-10,36.68110348873534,3.4773461625838635,36.75,3.5,25.803812,22.7294,29.570465,21.647919,0.04673004,2.5377986,3.9821818,1000.1678,25.885952
2024-07-11,36.68110348873534,3.4773461625838635,36.75,3.5,27.409128,21.980621,32.85074,20.825998,0.0,1.9259081,3.3120854,998.7402,28.032703
2024-07-12,36.68110348873534,3.4773461625838635,36.75,3.5,27.684458,22.892975,32.02481,20.003876,0.0009536743,1.892131,3.4181447,995.7075,27.65792
2024-07-13,36.68110348873534,3.4773461625838635,36.75,3.5,27.906576,23.059723,32.514557,19.334848,0.0,2.4560492,4.1775737,994.10626,28.094656
2024-07-14,36.68110348873534,3.4773461625838635,36.75,3.5,27.466818,23.249664,31.565826,20.022299,0.0,1.7461153,3.731766,995.9987,27.830208
2024-07-15,36.68110348873534,3.4773461625838635,36.75,3.5,27.850962,22.338287,33.04483,18.861654,0.0,1.4312357,3.0814717,996.7796,28.375874
2024-07-16,36.68110348873534,3.4773461625838635,36.75,3.5,28.151297,23.37613,32.3273,16.630941,0.0,2.201064,4.220115,997.50323,28.153408
2024-07-17,36.68110348873534,3.4773461625838635,36.75,3.5,27.791239,24.194489,31.662262,21.334198,0.012397766,3.5847561,5.5110364,997.7627,26.516544
2024-07-18,36.68110348873534,3.4773461625838635,36.75,3.5,28.315247,24.407867,32.363922,22.476461,0.0014305115,2.591801,4.7467465,998.81476,27.128574
2024-07-19,36.68110348873534,3.4773461625838635,36.75,3.5,28.330261,25.009918,32.20987,22.638693,0.0,2.0574,3.644587,999.13495,26.720062
2024-07-20,36.68110348873534,3.4773461625838635,36.75,3.5,29.651001,23.46109,35.59854,19.585672,0.0,1.6974002,3.4141953,994.5,27.987778
2024-07-21,36.68110348873534,3.4773461625838635,36.75,3.5,29.68451,25.194977,35.21231,19.590027,0.018119812,3.495734,7.048529,993.7546,27.301311
2024-07-22,36.68110348873534,3.4773461625838635,36.75,3.5,26.950226,23.515045,30.467194,19.298056,0.09775162,3.920782,5.4652376,1000.4904,27.574593
2024-07-23,36.68110348873534,3.4773461625838635,36.75,3.5,26.80719,21.637604,31.209381,16.684998,0.0,3.4195058,5.4260736,1002.27435,28.174911
2024-07-24,36.68110348873534,3.4773461625838635,36.75,3.5,27.90626,22.518463,33.399323,15.659139,0.0,2.848362,4.706824,999.61115,28.189695
2024-07-25,36.68110348873534,3.4773461625838635,36.75,3.5,28.964743,22.70816,35.41617,16.54014,0.0,2.7235057,4.7456,994.0815,26.090689
2024-07-26,36.68110348873534,3.4773461625838635,36.75,3.5,28.735474,23.504059,34.938873,19.124472,0.0,3.435529,5.756477,992.7578,25.218815
2024-07-27,36.68110348873534,3.4773461625838635,36.75,3.5,29.389221,24.424469,33.65396,19.335836,0.0,2.4310164,5.083484,994.4069,26.091969
2024-07-28,36.68110348873534,3.4773461625838635,36.75,3.5,31.359854,26.243317,36.90738,16.00347,0.002861023,2.8286068,4.061036,996.3296,25.657856
2024-07-29,36.68110348873534,3.4773461625838635,36.75,3.5,30.564362,25.697418,36.125397,16.936514,0.0,3.683635,5.824389,997.42194,27.340862
2024-07-30,36.68110348873534,3.4773461625838635,36.75,3.5,30.908966,23.884918,37.50186,15.622365,0.0,3.7551148,6.339428,996.56866,27.831104
2024-07-31,36.68110348873534,3.4773461625838635,36.75,3.5,31.477518,25.724518,38.45865,16.986694,0.0,2.2907908,3.8376787,995.33295,27.501888
2024-08-01,36.68110348873534,3.4773461625838635,36.75,3.5,30.48112,25.602692,36.369293,20.12381,0.0,2.0634758,4.998104,995.1116,26.67488
2024-08-02,36.68110348873534,3.4773461625838635,36.75,3.5,29.816437,25.868805,34.726715,20.468363,0.0,1.8917056,3.191504,993.38837,21.402817
2024-08-03,36.68110348873534,3.4773461625838635,36.75,3.5,27.985819,24.372711,31.523346,21.958344,0.08058548,3.0266142,4.642702,995.97485,25.801344
2024-08-04,36.68110348873534,3.4773461625838635,36.75,3.5,28.11145,23.506989,32.37906,19.477621,0.0,3.3472655,5.4395347,996.8083,27.163776
2024-08-05,36.68110348873534,3.4773461625838635,36.75,3.5,28.325918,22.323883,33.67154,16.672037,0.0,2.8722382,4.9928794,995.41504,27.666561
2024-08-06,36.68110348873534,3.4773461625838635,36.75,3.5,29.853851,23.061432,35.951813,14.671295,0.0,2.7953417,5.0254235,993.5843,26.928257
2024-08-07,36.68110348873534,3.4773461625838635,36.75,3.5,32.13148,25.084381,38.596344,14.186035,0.0,3.6623917,6.909661,992.24445,26.30048
2024-08-08,36.68110348873534,3.4773461625838635,36.75,3.5,30.137726,26.86612,34.519928,21.369455,0.0,2.1496718,3.7734787,994.82513,25.715584
2024-08-09,36.68110348873534,3.4773461625838635,36.75,3.5,28.730234,25.465485,32.482574,23.584951,0.00047683716,2.5770257,5.1720247,998.2376,25.725824
2024-08-10,36.68110348873534,3.4773461625838635,36.75,3.5,30.673431,25.100006,37.381012,18.004547,0.1411438,4.55782,7.9583054,997.4773,25.035776
2024-08-11,36.68110348873534,3.4773461625838635,36.75,3.5,30.180573,24.889069,35.767975,19.34086,0.0,2.6584651,5.1725025,995.1839,25.721216
2024-08-12,36.68110348873534,3.4773461625838635,36.75,3.5,29.085001,25.016266,33.5065,24.048462,0.0,2.2366478,4.6841197,994.31024,24.824127
2024-08-13,36.68110348873534,3.4773461625838635,36.75,3.5,28.14504,24.178375,32.26944,22.713358,0.0019073486,1.9470152,3.6891944,993.3183,25.319744
2024-08-14,36.68110348873534,3.4773461625838635,36.75,3.5,27.499655,24.354889,31.281647,20.715597,0.015258789,2.0265448,6.1754904,994.11273,22.964672
2024-08-15,36.68110348873534,3.4773461625838635,36.75,3.5,25.888702,23.28897,28.647858,21.02944,2.172947,2.8762844,5.344316,997.34033,19.202305
2024-08-16,36.68110348873534,3.4773461625838635,36.75,3.5,26.07785,22.49112,30.037994,20.695444,0.9441376,2.0874527,3.5900319,998.77313,23.363392
2024-08-17,36.68110348873534,3.4773461625838635,36.75,3.5,26.71636,23.224762,30.338776,20.92453,0.7734299,2.5466778,4.1629333,998.6851,22.787712
2024-08-18,36.68110348873534,3.4773461625838635,36.75,3.5,28.35789,22.582916,34.007477,18.41397,0.0,2.100459,4.2868257,995.33936,25.47437
2024-08-19,36.68110348873534,3.4773461625838635,36.75,3.5,27.993784,24.75943,31.583893,20.135519,0.0,3.0343435,5.4099627,995.2116,24.605375
2024-08-20,36.68110348873534,3.4773461625838635,36.75,3.5,27.49234,22.684723,31.885162,17.947815,0.0,2.666705,4.0986123,996.5452,25.5984
2024-08-21,36.68110348873534,3.4773461625838635,36.75,3.5,26.945871,21.554352,31.485992,17.771597,0.0,3.3022327,5.134483,998.7134,23.941568
2024-08-22,36.68110348873534,3.4773461625838635,36.75,3.5,28.300516,22.144684,33.938873,17.113352,0.0,2.0256653,4.8555655,996.6611,24.161537
2024-08-23,36.68110348873534,3.4773461625838635,36.75,3.5,28.553558,23.69815,33.35147,18.180807,0.0,2.5358474,5.5008206,996.71875,24.32256
2024-08-24,36.68110348873534,3.4773461625838635,36.75,3.5,29.894358,24.200592,36.34073,17.112173,0.042915344,2.3903813,4.3279867,995.6774,23.245377
2024-08-25,36.68110348873534,3.4773461625838635,36.75,3.5,30.098562,26.683502,34.205963,19.628937,0.04386902,2.5827682,3.546788,996.2632,22.199871
2024-08-26,36.68110348873534,3.4773461625838635,36.75,3.5,27.620504,24.682037,31.139801,23.559153,0.066280365,3.8882892,6.242801,997.18243,21.962368
2024-08-27,36.68110348873534,3.4773461625838635,36.75,3.5,26.946106,23.604645,31.433746,21.477182,0.060081482,3.1685867,5.6760845,997.29834,21.892544
2024-08-28,36.68110348873534,3.4773461625838635,36.75,3.5,27.44758,22.616364,32.31949,20.748352,0.0,3.2333615,5.435485,996.9465,23.455168
2024-08-29,36.68110348873534,3.4773461625838635,36.75,3.5,27.782349,22.986237,32.370514,21.695984,0.0,3.4258301,5.669875,996.54694,23.08192
2024-08-30,36.68110348873534,3.4773461625838635,36.75,3.5,28.45164,24.954987,32.552155,21.413544,0.009536743,2.471318,4.8399153,996.3714,21.245247
2024-08-31,36.68110348873534,3.4773461625838635,36.75,3.5,29.931152,25.41568,34.535065,19.197174,0.0076293945,2.6326792,5.314158,995.7034,20.73024
2024-09-01,36.68110348873534,3.4773461625838635,36.75,3.5,28.949636,25.55484,32.977936,20.93982,0.00047683716,3.0843563,5.1406927,994.2502,21.98323
2024-09-02,36.68110348873534,3.4773461625838635,36.75,3.5,27.305502,24.720612,31.119781,22.785004,0.086307526,2.4239051,4.1549225,995.4302,22.121792
2024-09-03,36.68110348873534,3.4773461625838635,36.75,3.5,27.542603,23.883453,32.10025,22.773703,0.009536743,2.1072998,5.412654,995.582,22.056831
2024-09-04,36.68110348873534,3.4773461625838635,36.75,3.5,26.9923,24.173492,30.802643,23.011332,0.83589554,1.7099886,3.140044,994.8291,17.915905
2024-09-05,36.68110348873534,3.4773461625838635,36.75,3.5,26.711721,23.555817,30.693024,21.231598,0.97990036,3.4800498,6.4893975,993.54376,22.101822
2024-09-06,36.68110348873534,3.4773461625838635,36.75,3.5,29.370432,24.895172,34.48526,18.40734,0.13637543,2.9680917,5.945258,990.1326,20.740864
2024-09-07,36.68110348873534,3.4773461625838635,36.75,3.5,31.573303,28.649078,35.99991,19.459787,0.5927086,3.8812382,6.22032,993.3011,21.468033
2024-09-08,36.68110348873534,3.4773461625838635,36.75,3.5,26.409546,24.329254,30.048492,20.476889,3.959179,2.7580159,4.464749,995.7315,8.422848
2024-09-09,36.68110348873534,3.4773461625838635,36.75,3.5,25.83786,22.828522,29.309235,20.684122,2.3117065,3.2789934,6.35027,998.5999,17.058752
2024-09-10,36.68110348873534,3.4773461625838635,36.75,3.5,25.147055,21.34903,29.199371,17.754791,0.3476143,2.2703888,3.5552773,999.6453,21.537857
2024-09-11,36.68110348873534,3.4773461625838635,36.75,3.5,24.593607,19.823883,29.152008,16.98342,0.0014305115,1.9486135,3.8375518,998.01904,22.22739
2024-09-12,36.68110348873534,3.4773461625838635,36.75,3.5,25.238281,21.714508,29.552643,17.905813,0.76675415,3.1642685,5.425199,997.8511,20.422207
2024-09-13,36.68110348873534,3.4773461625838635,36.75,3.5,23.465769,21.014801,26.823395,17.402933,0.95796585,4.525212,8.235472,1000.7088,17.596416
2024-09-14,36.68110348873534,3.4773461625838635,36.75,3.5,22.268717,18.474762,24.717682,12.533946,0.0052452087,5.415325,6.132581,1004.321,20.781824
2024-09-15,36.68110348873534,3.4773461625838635,36.75,3.5,21.71643,16.27237,27.32315,9.736542,0.0,3.0975323,4.5253363,1001.251,22.834946
2024-09-16,36.68110348873534,3.4773461625838635,36.75,3.5,22.038778,16.252838,27.614899,11.183879,0.0,2.5134099,4.2495284,997.7317,22.39648
2024-09-17,36.68110348873534,3.4773461625838635,36.75,3.5,22.488882,19.130524,26.36319,13.261119,0.052452087,3.3549407,4.543938,995.8374,19.85312
2024-09-18,36.68110348873534,3.4773461625838635,36.75,3.5,22.297598,17.874908,26.586334,14.278127,0.0,3.826392,6.284276,996.14355,20.422272
2024-09-19,36.68110348873534,3.4773461625838635,36.75,3.5,22.183573,19.171295,27.005035,17.394663,2.8409958,3.5426986,5.2219157,996.32666,13.563136
2024-09-20,36.68110348873534,3.4773461625838635,36.75,3.5,23.750345,19.318268,28.172516,18.3461,0.49686432,2.8064365,5.564229,997.9216,20.01715
2024-09-21,36.68110348873534,3.4773461625838635,36.75,3.5,24.248474,22.444977,26.305817,18.6975,6.6804886,2.8004525,5.8992014,996.91583,8.3392
2024-09-22,36.68110348873534,3.4773461625838635,36.75,3.5,24.436697,21.170319,28.059723,19.406912,4.638672,2.5392873,3.2940578,997.9559,14.726848
2024-09-23,36.68110348873534,3.4773461625838635,36.75,3.5,23.241507,19.806793,27.773102,17.733866,0.042915344,3.0845845,4.4501176,998.1844,18.76768
2024-09-24,36.68110348873534,3.4773461625838635,36.75,3.5,23.580872,19.1586,28.714996,14.620494,0.0,2.2143757,4.1274796,998.31903,19.937664
2024-09-25,36.68110348873534,3.4773461625838635,36.75,3.5,23.902029,19.972565,28.450592,14.666229,0.0,2.6645448,4.1086407,999.792,19.872255
2024-09-26,36.68110348873534,3.4773461625838635,36.75,3.5,25.609964,20.41153,31.806305,14.35204,0.0,2.2231643,4.1989584,998.242,20.003584
2024-09-27,36.68110348873534,3.4773461625838635,36.75,3.5,24.945353,21.471832,30.086334,17.095001,0.0,3.0647926,5.01792,998.30194,19.766785
2024-09-28,36.68110348873534,3.4773461625838635,36.75,3.5,22.721445,20.668121,25.618805,18.143473,1.6055107,3.6297557,6.463266,1002.3335,15.72768
2024-09-29,36.68110348873534,3.4773461625838635,36.75,3.5,22.6238,19.053864,26.879303,16.787954,0.0,4.188585,6.2991934,1004.70996,19.285057
2024-09-30,36.68110348873534,3.4773461625838635,36.75,3.5,23.797598,19.533844,28.845612,18.363413,0.0,2.9871445,5.115035,1001.93604,18.828417
2024-10-01,36.68110348873534,3.4773461625838635,36.75,3.5,24.02651,20.116364,28.687897,19.604523,0.0,1.4968106,3.7014318,998.8135,18.52064
2024-10-02,36.68110348873534,3.4773461625838635,36.75,3.5,24.237173,20.361237,28.47696,18.50293,0.0,2.3995416,3.9954555,995.1272,18.857088
2024-10-03,36.68110348873534,3.4773461625838635,36.75,3.5,22.61558,18.35733,25.730865,17.320099,9.353638,3.901511,8.531202,993.4113,10.844864
2024-10-04,36.68110348873534,3.4773461625838635,36.75,3.5,20.276419,16.751862,23.130524,17.7606,3.9801598,2.3915951,3.839498,996.8037,11.660032
2024-10-05,36.68110348873534,3.4773461625838635,36.75,3.5,21.72407,17.332916,26.230865,15.738994,0.09918213,1.7450358,2.8439927,997.88745,16.910912
2024-10-06,36.68110348873534,3.4773461625838635,36.75,3.5,23.337667,18.522125,28.877106,16.578012,0.0,1.9226441,2.7691548,996.7845,17.989632
2024-10-07,36.68110348873534,3.4773461625838635,36.75,3.5,27.168264,20.855133,32.613922,14.802449,0.4620552,4.2288613,6.2721324,992.81134,15.367359
2024-10-08,36.68110348873534,3.4773461625838635,36.75,3.5,23.188568,20.219635,26.51944,17.86431,1.0757446,4.1755414,7.0390244,996.6045,14.859648
2024-10-09,36.68110348873534,3.4773461625838635,36.75,3.5,23.032654,18.214752,27.903717,16.833181,0.0,1.8165083,3.166448,994.5173,15.436864
2024-10-10,36.68110348873534,3.4773461625838635,36.75,3.5,23.014414,19.8107,26.137115,17.128305,0.22506714,4.5746207,7.749009,995.5342,14.367552
2024-10-11,36.68110348873534,3.4773461625838635,36.75,3.5,21.45337,18.657135,25.083893,16.744263,0.20599365,2.5328436,3.5324683,998.90985,15.743937
2024-10-12,36.68110348873534,3.4773461625838635,36.75,3.5,23.809204,18.778473,28.680328,16.551859,0.0,2.3825634,4.6696544,997.70636,17.164608
2024-10-13,36.68110348873534,3.4773461625838635,36.75,3.5,28.314157,23.807526,32.95694,15.684123,0.0,3.2738807,4.603189,998.4205,17.002495
2024-10-14,36.68110348873534,3.4773461625838635,36.75,3.5,28.452454,24.193024,34.29532,14.42038,0.0,3.442477,5.148481,998.4567,17.341185
2024-10-15,36.68110348873534,3.4773461625838635,36.75,3.5,25.200348,22.687164,26.794098,14.858887,0.8673668,4.096694,5.951709,997.3947,4.214656
2024-10-16,36.68110348873534,3.4773461625838635,36.75,3.5,25.621286,23.041656,29.891998,16.845377,1.3370514,3.2897348,5.2538896,996.8926,16.041088
2024-10-17,36.68110348873534,3.4773461625838635,36.75,3.5,22.698751,19.8732,26.658356,16.50946,2.0551682,3.9365435,6.7458024,1000.8763,13.092416
2024-10-18,36.68110348873534,3.4773461625838635,36.75,3.5,18.7293,17.050934,20.66861,12.646962,4.1542053,4.633656,6.3933005,1002.9414,11.883841
2024-10-19,36.68110348873534,3.4773461625838635,36.75,3.5,18.979126,16.277985,21.758942,11.8185835,0.34427643,3.3233624,4.9616375,1002.9832,10.887424
2024-10-20,36.68110348873534,3.4773461625838635,36.75,3.5,19.757996,16.730133,23.243805,13.99824,0.63085556,1.953811,3.3352156,1005.4861,13.860096
2024-10-21,36.68110348873534,3.4773461625838635,36.75,3.5,19.832571,16.648346,23.31778,14.521881,0.3042221,1.8402001,3.2878716,1006.0666,12.347072
2024-10-22,36.68110348873534,3.4773461625838635,36.75,3.5,19.764383,16.31778,23.047028,15.9877825,0.24318695,1.9149076,4.3517036,1006.36957,13.130624
2024-10-23,36.68110348873534,3.4773461625838635,36.75,3.5,20.43815,16.978424,24.171295,16.385977,0.041484833,2.648298,4.515461,1006.9424,14.705023
2024-10-24,36.68110348873534,3.4773461625838635,36.75,3.5,20.804026,18.653229,23.746735,18.047647,3.6115646,1.4830728,2.9093513,1005.03546,9.558592
2024-10-25,36.68110348873534,3.4773461625838635,36.75,3.5,20.75946,18.013824,23.737701,17.844482,3.1609535,1.1557697,2.5033393,1001.5196,10.855552
2024-10-26,36.68110348873534,3.4773461625838635,36.75,3.5,19.19336,15.79068,21.765533,14.938457,6.1831474,3.3310983,6.0679927,999.4077,10.2201605
2024-10-27,36.68110348873534,3.4773461625838635,36.75,3.5,17.08133,13.863922,19.794098,14.291748,5.0759315,2.1932886,3.8245122,999.84863,6.7544317
2024-10-28,36.68110348873534,3.4773461625838635,36.75,3.5,19.91388,16.262848,24.13028,16.747986,0.32567978,2.666592,4.655387,1000.57245,14.464384
2024-10-29,36.68110348873534,3.4773461625838635,36.75,3.5,24.221506,19.375885,28.081451,13.819987,0.01001358,4.4836326,6.6004972,998.01215,11.1173115
2024-10-30,36.68110348873534,3.4773461625838635,36.75,3.5,24.033926,20.19693,27.480133,16.40217,0.9894371,3.6049116,5.8027005,998.98444,12.735041
2024-10-31,36.68110348873534,3.4773461625838635,36.75,3.5,21.45408,18.011871,25.536774,16.231934,0.64373016,1.689539,3.4875684,1001.45636,12.797568
2024-11-01,36.68110348873534,3.4773461625838635,36.75,3.5,20.843018,17.67276,24.270905,16.612213,1.2602806,1.1099372,2.2609043,1000.9155,12.051584
2024-11-02,36.68110348873534,3.4773461625838635,36.75,3.5,20.300833,17.780182,24.228912,17.25709,0.082969666,1.9196168,4.977772,1001.334,13.399231
2024-11-03,36.68110348873534,3.4773461625838635,36.75,3.5,21.711374,17.895905,26.266998,14.281952,0.20885468,2.1256444,3.357064,1003.6745,12.20928
2024-11-04,36.68110348873534,3.4773461625838635,36.75,3.5,22.958231,19.307281,27.612213,15.129344,0.21362305,2.2150838,3.5450509,1003.8511,13.39328
2024-11-05,36.68110348873534,3.4773461625838635,36.75,3.5,20.997965,17.44107,25.567535,15.617269,0.0023841858,2.1597214,3.1153343,1005.0203,13.400128
2024-11-06,36.68110348873534,3.4773461625838635,36.75,3.5,19.58782,16.246002,23.719635,16.389578,0.05865097,1.4122845,3.3626728,1005.7277,12.112832
2024-11-07,36.68110348873534,3.4773461625838635,36.75,3.5,20.398825,17.021393,25.369537,14.744019,0.4553795,1.9325528,3.1472502,1004.1353,12.486592
2024-11-08,36.68110348873534,3.4773461625838635,36.75,3.5,19.147217,16.714996,22.38736,16.017324,1.5873909,2.3159816,3.3369484,1004.9495,10.5911045
2024-11-09,36.68110348873534,3.4773461625838635,36.75,3.5,18.839844,16.525787,21.586334,16.042032,1.3260841,2.1185005,3.2719285,1005.6829,10.108096
2024-11-10,36.68110348873534,3.4773461625838635,36.75,3.5,17.056122,16.132477,18.17984,15.270366,24.646759,3.2646294,4.9475894,1004.4368,7.194304
2024-11-11,36.68110348873534,3.4773461625838635,36.75,3.5,16.366446,15.325104,17.33609,15.000569,17.41457,2.7370281,3.8523688,1004.47705,6.8920956
2024-11-12,36.68110348873534,3.4773461625838635,36.75,3.5,16.150696,13.924225,18.48819,13.0711975,3.1309128,2.044189,2.9659312,1000.7793,9.041664
2024-11-13,36.68110348873534,3.4773461625838635,36.75,3.5,19.14152,13.853424,23.99112,10.701406,0.0,3.855978,5.24098,996.98663,12.063616
2024-11-14,36.68110348873534,3.4773461625838635,36.75,3.5,20.451538,16.968903,25.062653,12.2213545,0.0,2.9899232,4.409558,1000.4888,12.3107195
2024-11-15,36.68110348873534,3.4773461625838635,36.75,3.5,18.421408,15.928375,22.620514,14.443309,0.11968613,3.532529,5.379576,1002.4585,11.68832
2024-11-16,36.68110348873534,3.4773461625838635,36.75,3.5,19.610983,15.2916565,25.63858,12.874817,0.0,2.241724,3.3947515,1002.1678,11.883584
2024-11-17,36.68110348873534,3.4773461625838635,36.75,3.5,19.497711,15.99234,24.885895,11.922302,0.0,2.8649704,4.52553,1001.4499,12.183808
2024-11-18,36.68110348873534,3.4773461625838635,36.75,3.5,18.548777,15.46402,22.779205,13.66859,0.0,1.6943836,3.127677,1001.4815,11.576961
2024-11-19,36.68110348873534,3.4773461625838635,36.75,3.5,17.673227,14.693756,21.133698,14.351735,0.00047683716,1.7917061,3.1350923,1001.6929,7.710336
2024-11-20,36.68110348873534,3.4773461625838635,36.75,3.5,18.857504,16.777985,21.250885,13.640096,0.8363724,5.7121887,8.889476,1000.6782,8.864384
2024-11-21,36.68110348873534,3.4773461625838635,36.75,3.5,18.482004,16.50528,21.4169,11.693339,0.059604645,4.97802,6.005099,998.7797,10.665408
2024-11-22,36.68110348873534,3.4773461625838635,36.75,3.5,17.58016,15.705719,19.361237,11.513275,3.698349,5.3220673,8.97355,1000.6916,7.896896
2024-11-23,36.68110348873534,3.4773461625838635,36.75,3.5,16.89454,13.749908,20.392487,12.318054,0.14543533,2.2885687,4.1926994,1008.5127,11.067968
2024-11-24,36.68110348873534,3.4773461625838635,36.75,3.5,19.247599,17.115631,22.727448,8.574188,0.0,5.4493732,7.0252724,1008.7905,11.61568
2024-11-25,36.68110348873534,3.4773461625838635,36.75,3.5,19.528818,16.79898,23.927155,8.878571,0.0,5.214884,6.9702597,1005.6453,11.380928
2024-11-26,36.68110348873534,3.4773461625838635,36.75,3.5,18.181528,15.131989,22.862701,12.083038,0.0,2.426957,4.2965136,1005.39886,11.016447
2024-11-27,36.68110348873534,3.4773461625838635,36.75,3.5,17.187887,13.914703,21.13736,12.96168,0.124931335,1.9208158,2.9579737,1005.85956,8.921024
2024-11-28,36.68110348873534,3.4773461625838635,36.75,3.5,16.628592,13.233063,20.167877,14.235443,0.041484833,1.6109896,2.9299424,1008.54913,9.289088
2024-11-29,36.68110348873534,3.4773461625838635,36.75,3.5,15.41095,12.652985,19.939362,12.771657,0.028133392,2.3222945,3.3374517,1009.71027,9.6311035
2024-11-30,36.68110348873534,3.4773461625838635,36.75,3.5,16.213156,12.196686,20.569977,12.776489,0.04529953,1.854256,2.93278,1009.2998,9.774208
2024-12-01,36.68110348873534,3.4773461625838635,36.75,3.5,15.433574,12.514801,19.054108,12.564778,0.061035156,1.220468,2.1940696,1007.9449,8.49696
2024-12-02,36.68110348873534,3.4773461625838635,36.75,3.5,14.776814,11.425934,19.502594,11.518809,0.0009536743,1.5506334,2.0878344,1006.56476,9.632128
2024-12-03,36.68110348873534,3.4773461625838635,36.75,3.5,15.532288,11.673248,20.920563,11.178325,0.0052452087,1.8544794,2.6175516,1004.35175,10.06304
2024-12-04,36.68110348873534,3.4773461625838635,36.75,3.5,14.331065,13.452301,15.714508,11.085754,27.039051,4.447422,7.1372695,1002.8923,1.8980479
2024-12-05,36.68110348873534,3.4773461625838635,36.75,3.5,14.535716,11.437897,17.193268,9.325358,0.9036064,4.0074096,5.752586,1010.0295,8.095104
2024-12-06,36.68110348873534,3.4773461625838635,36.75,3.5,15.771678,13.279449,18.150055,11.089559,0.310421,3.9317303,4.9842224,1008.77686,7.984704
2024-12-07,36.68110348873534,3.4773461625838635,36.75,3.5,17.244629,13.889313,21.264313,10.621968,1.3813972,3.8904045,5.6607885,1003.80493,10.317376
2024-12-08,36.68110348873534,3.4773461625838635,36.75,3.5,14.5858965,12.895172,16.165924,5.832377,1.2984276,7.2858243,9.720383,1000.0957,8.607616
2024-12-09,36.68110348873534,3.4773461625838635,36.75,3.5,12.257283,9.156403,13.666412,5.7956443,8.893013,5.0933137,6.370066,997.96826,6.767616
