date,chl_median,chl_n_points,chl_dist_min_km,chl_dist_median_km,chl_dist_max_km,phyc_median,phyc_n_points,phyc_dist_min_km,phyc_dist_median_km,phyc_dist_max_km
2024-09-18,0.11427810415625572,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5251138806343079,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-19,0.11187086626887321,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4751062989234924,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-20,0.11092737317085266,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4640239477157593,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-21,0.11037060990929604,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4572670459747314,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-22,0.1139487735927105,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4664520621299744,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-23,0.11658712476491928,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4904043078422546,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-24,0.11624136194586754,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5011388659477234,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-25,0.1167609915137291,44,28.306411434744845,55.852195301984636,67.95450828154688,1.4959454536437988,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-26,0.11967035382986069,44,28.306411434744845,55.852195301984636,67.95450828154688,1.464894950389862,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-27,0.11677097901701927,44,28.306411434744845,55.852195301984636,67.95450828154688,1.3787673711776733,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-28,0.11369401961565018,44,28.306411434744845,55.852195301984636,67.95450828154688,1.2880860567092896,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-29,0.11360715702176094,44,28.306411434744845,55.852195301984636,67.95450828154688,1.2197467684745789,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-30,0.11389664188027382,44,28.306411434744845,55.852195301984636,67.95450828154688,1.2142216563224792,44,28.306411434744845,55.852195301984636,67.95450828154688
