date,uo_median,uo_n_points,uo_dist_min_km,uo_dist_median_km,uo_dist_max_km,vo_median,vo_n_points,vo_dist_min_km,vo_dist_median_km,vo_dist_max_km
2024-04-27,-0.3212540000677109,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.10030743107199669,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-28,-0.04965498298406601,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.046641210094094276,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-29,0.17068680375814438,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.06720877438783646,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-30,0.22218375653028488,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.031976666301488876,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-01,0.26902925968170166,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0345302764326334,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-02,0.3296179324388504,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.02941838651895523,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-03,0.1765897274017334,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.01717966515570879,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-04,0.09699292853474617,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.002279348613228649,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-05,0.06405983865261078,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.016977393068373203,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-06,0.04799068160355091,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.03098909091204405,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-07,0.008529516402631998,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.004821604699827731,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-08,0.0011600223369896412,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0015803425339981914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-09,-0.02548087015748024,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.008740656077861786,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-10,-0.16011770069599152,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.05109100788831711,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-11,-0.23268773406744003,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.03002876602113247,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-12,-0.22721371799707413,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.02537753526121378,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-13,-0.12981204688549042,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.06093594804406166,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-14,0.03296626824885607,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.04065573960542679,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-15,0.2142539769411087,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05220828950405121,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-16,0.3655634671449661,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.03958544321358204,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-17,0.3122468590736389,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.027600130066275597,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-18,0.2752540558576584,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.053404415026307106,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-19,0.2445918247103691,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05845609866082668,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-20,0.26473070681095123,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.08816846087574959,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-21,0.29345105588436127,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05438855476677418,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-22,0.2536960542201996,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.047371162101626396,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-23,0.10142644867300987,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.018726696260273457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-24,0.02739093266427517,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.029117013327777386,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-25,0.10287940874695778,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05241859145462513,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-26,0.09711511060595512,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.018685467541217804,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-27,0.18469544500112534,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.07545582950115204,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-28,0.1195298284292221,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.038678646087646484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-29,0.04442468285560608,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.012469128705561161,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-30,0.0043366767931729555,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.011338353157043457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-31,-0.10759676247835159,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.008866586722433567,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-01,-0.2221149057149887,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.016775737516582012,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-02,-0.31610530614852905,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.022658303380012512,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-03,-0.3418652415275574,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.016302446834743023,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-04,-0.27184219658374786,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.008322597481310368,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-05,-0.18866011500358582,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.028946188278496265,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-06,0.04092315025627613,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0011580655118450522,52,2.0797980279792667,18.649134501336313,22.49864944036456
